#CODE;RUSSIAN;x
camel_cavalry_modifier;Боевой модификатор для боевых верблюдов: $PERC$;x
war_elephants_modifier;Боевой модификатор для боевых слонов: $PERC$;x
EVTDESC_RoI_500;Из Европы прибыли купцы-путешественники и просят Вашей аудиенции. Они говорят, что из Венеции и отправились в долгое путешествие, чтобы достичь двора великого хана на Дальнем Востоке.;x
EVTOPTA_RoI_500;Приведите их ко мне, я хочу поговорить с ними.;x
EVTOPTB_RoI_500;Эти люди меня не интересуют. Отошлите их.;x
EVTDESC_RoI_501;Купцы оказавшиеся братьями по именам: Никколи Поло и Маттео Поло, а также сын Никколи - Марко, просят предоставить им эскорт и проводников для путешествия на Восток через Ваши земли.;x
EVTOPTA_RoI_501;Я предоставлю им опытных гидов.;x
EVTOPTB_RoI_501;Я предоставлю им опытных гидов и охрану.;x
EVTOPTC_RoI_501;Они справится самостоятельно.;x
EVTDESC_RoI_502;Братья Поло благодарят Вас за помощь. На следующий день они отправляются на восток вместе с предоставленным Вами сопровождением.;x
EVTOPTA_RoI_502;Я желаю им счастливого пути.;x
EVTDESC_RoI_503;Братья Поло благодарят Вас за аудиенцию. Проведя ночь в городе, они на следующий день отправляются дальше.;x
EVTOPTA_RoI_503;Какие странные люди.;x
EVTDESC_RoI_504;Неожиданный визит! Венецианские купцы Никколи, Маттео и Марко Поло снова прибывают ко двору. Они объясняют, что достигли Дальнего Востока и теперь возвращаются после успешного плавания, желая остановиться в Вашем дворце, чтобы поблагодарить Вас за ценную помощь, которую Вы предложили, когда они в прошлый раз проезжали здесь. Они принесли подарки.;x
EVTOPTA_RoI_504;Расскажите мне истории Востока, друзья мои...;x
EVTDESC_RoI_3302;[From.GetFirstNameWithNick], Ваш придворный гуру в последнее время очень активно обсуждает с Вами вопросы общества и традиции. Он выражает свои взгляды, что кастовая система является деструктивным и бесчеловечным институтом и что мужчины и женщины должны быть равны. Он даже предлагает Вам стать инициатором перемен, пригласив бедняков отужинать с Вами за одним столом.;x
EVTOPTA_RoI_3302;Что за чушь!;x
EVTOPTB_RoI_3302;Ты слишком мудр для своего возраста, мой друг.;x
EVTTITLE_RoI_3402;Медитация гуру;x
EVTDESC_RoI_3402;Чтобы достичь мира с собой, стать сильным и гармоничным человеком, Вы начали практиковать медитацию с Вашим гуру по имени [From.GetFirstNameWithNick].\nВы провели много сеансов для постижения внутренней сущности, уделяя особое внимание дыханию, нашли успокоение и гармонию. Вы созерцали себя во вселенной, вселенную внутри себя и своё место во времени и вне времени.\nМало-помалу, Вы начинаете чувствовать разницу с прежним состоянием.;x
EVTOPTA_RoI_3402;Ом бхур бхувах свах.;x
EVTOPTB_RoI_3402;Ом мани падме хум.;x
EVTOPTC_RoI_3402;Намо арихантанам.;x
EVTOPTK96500;Джунгли;x
EVTOPTL96500;Упор на боевых слонов;x
EVTDESC_RoI_3505;[Root.PrimaryTitle.GetFOA], в провинции [From.GetName] кризис. Поступает много сообщений о глубоко укоренившейся коррупции среди духовенства, которое исповедует [Root.Religion.GetName].;x
EVTOPTA_RoI_3505;Это очень тревожно.;x
EVTDESC_RoI_3509;Хорошие новости, [Root.PrimaryTitle.GetFOA]! Благодаря тому, что [Root.Religion.GetName] возрождает своё влияние, коррупция в провинции [From.GetName] ликвидирована.;x
EVTOPTA_RoI_3509;Превосходно!;x
EVTDESC_RoI_3515;[Root.PrimaryTitle.GetFOA], тревожные новости из провинции [From.GetName]. [Root.Religion.GetName] слабеет и странный местный культ смерти распространился в нескольких храмах.;x
EVTOPTA_RoI_3515;Это нехорошо.;x
EVTDESC_RoI_3519;[Root.PrimaryTitle.GetFOA], благодаря тому, что [Root.Religion.GetName] возрождает своё влияние, сила местных культов смерти в провинции [From.GetName] подорвана.;x
EVTOPTA_RoI_3519;О, [Root.Religion.GetRandomGodName], это хорошие новости!;x
EVTDESC_RoI_3525;Плохие новости, [Root.PrimaryTitle.GetFOA]! [Root.Religion.GetRandomGodName] теряет поддержку [From.County.GetAdjective]ого народа. В настоящее время большинство населения перешло в [From.Religion.GetName]!;x
EVTOPTA_RoI_3525;Действительно, плохая новость!;x
EVTDESC_RoI_3535;[Root.PrimaryTitle.GetFOA], провинция [From.GetName] переживает потрясения из-за напряженности в отношениях между различными ветвями, предствляющими [From.Religion.GetName]. Это зашло настолько далеко, что между теми, кто по-разному толкует [From.Religion.GetScriptureName], происходят столкновения на улицах.;x
EVTOPTA_RoI_3535;[Root.Religion.GetRandomEvilGodName]!;x
EVTDESC_RoI_3539;Хорошие новости, [Root.PrimaryTitle.GetFOA]! Благодаря тому, что [Root.Religion.GetName] возрождает своё влияние, религиозные распри в провинции [From.GetName] пошли на спад.;x
EVTOPTA_RoI_3539;Наконец-то они узрели мудрость!;x
temple_corruption;Коррупция священства;x
local_death_cult;Местный культ смерти;x
MODIFIER_ADD_PIETY;$PIETYNAME$ в месяц (прирост);x
MONTHLY_CHARACTER_PIETY;$PIETYNAME$ в месяц;x
