#CODE;RUSSIAN;x
EVTOPTA3547;О нет! Урок истории!;x
EVTOPTC38100;Спросите моего наставника об Аллахе;x
EVTTOOLTIPA38101;[Root.Guardian.GetTitledFirstName] получает вопрос об Аллахе;x
EVTOPTD38211;Это всё часть замысла Аллаха;x
EVTOPTD38227;Дайте денег нищим, и Аллах увидит вашу доброту;x
EVTOPTC64090;Попросить помощи Аллаха в бездетном браке;x
EVTDESC91000;Порочность династии [Root.GetOnlyDynastyName] зашла слишком далеко! Развивающийся клан воинов взялся за оружие и уже скачет, чтобы освободить царство от Вашего упадка!;x
EVTOPTA91000;Аллах, будь милостив!;x
INTER_MUSLIM_WAR_PIETY_PENALTY;Атаковать единоверцев ($RELIGION$): §R$VALUE$§!;x
MUSLIM_TEMPLE_HOLDING_PIETY;§Y$NUM$§! Мечеть в области: §G+$VALUE$§!;x
DECLARE_WAR_INTERACTION_5;§RАтакуя собратьев по вере, мы будем терять §Y$PIETY$ §Rблагочестия в месяц!§!;x
REVOKE_TITLE_INTERACTION_2G;Наше мусульманское управление позволяет нам отозвать эмират без возражений со стороны аристократии;x
go_on_hajj;Совершить хадж в Мекку;x
go_on_hajj_desc;Паломничество в Мекку - один из столпов Ислама, каждый дееспособный мусульманин должен совершить его хотя бы раз в жизни.;x
sadaqah_saddka;Садака: добровольное пожертвование во искупление грехов;x
sadaqah_saddka_desc;Я добровольно отдаю своё богатство и надеюсь, что Аллах и Халиф услышат о моём благочестии;x
sadaqah_voluntary_charity;Халиф услышит о моей благотворительности, мои грехи будут прощены и благочестие повысится;x
EVTDESC31000;[From.GetTitledFirstName] сделал очень щедрое добровольное пожертвование (Садака) бедным, чтобы помочь тем, кто имеет меньше, чем [From.GetSheHe], и устранить неравенство. Это достойно похвалы!;x
EVTOPTA31000;Аллах простит [Root.job_spiritual.GetHersHis] грехи;x
EVTTOOLTIP31001;услышит о [Root.job_spiritual.GetHersHis] похвале;x
EVTDESC31001;Правоверный [From.GetTitledFirstName] услышал о моём подаянии Садака и прислал своё благословение;x
EVTOPTA31001;Я глубоко польщён;x
EVTDESC1060;Этот взгляд был намеренно сладострастным и не скрывал [Root.GetHersHisOpp] похотливых мыслей. Меня пригласили присоединиться...;x
EVTOPTA1060;Проследовать в [Root.GetHersHisOpp] покои...;x
EVTOPTB1060;Это запрещено!;x
EVTDESC5070;Удовольствия при жизни или удовольствия в загробной жизни? Всё, чего желаем в этом мире, будет в Джаннате, райском саду. Но жизнь не должна быть пресной, скучной, и без  удовольствий. Это настоящая дилемма...;x
EVTOPTA5070;Я живу настоящим;x
EVTOPTB5070;Найдите настоящую красоту и удовольствие в поэзии;x
EVTDESC5071;Обилие еды, вина, хорошая компания... Кажется, что гедонизм помогает мне забыть скучный мир снаружи и я ни в чём себе не отказываю;x
EVTOPTA5071;Но я чувствую пустоту внутри, в гедонизме нет ничего творческого;x
EVTOPTB5071;Такая жизнь по мне!;x
EVTTOOLTIP5073;решает, каким будет [Root.GetHersHis] образ жизни;x
EVTOPTC5071;С меня хватит, гедонизм не для меня;x
EVTDESC5072;Вдохновение есть во всём: от завтрака, что я поглощаю, или вида солнечных лучей, освещающих мой сад, до работ Имру-уль-Кайса или Сказания о Баяде и Риад;x
EVTOPTA5072;Я устал от этого! Дайте мне наслаждаться радостями жизни!;x
EVTOPTB5072;Я нашёл своё призвание;x
EVTTOOLTIP5074;[Root.GetTitledFirstName] узнаёт из поэзии больше, чем из чего бы то ни было в прошлом;x
EVTOPTC5072;Поэзия это хорошо, но возможно я найду что-то более интересное;x
EVTDESC5073;Это самое важное решение в моей жизни. Я действительно наслаждаюсь всеми прелестями гедонизма и счастлив следовать его правилам: делай только то, что приносит тебе удовольствие;x
EVTOPTA5073;Я гедонист;x
EVTOPTB5073;Гедонизм - это не тот образ жизни, которому бы я хотел следовать всегда;x
EVTDESC5074;Меня ждёт поэтический образ жизни, если я действительно верю, что он подходит мне. Я узнал много о традициях своего народа, о его быте и культуре, погружаясь в чтение и сочинение стихов.;x
EVTOPTA5074;Я поэт!;x
EVTOPTB5074;Поэзия - это не тот образ жизни, которому бы я хотел следовать всегда;x
EVTDESC5047;Мы начали рано, когда солнце только появилось над горизонтом. Дичи было много, и ни один охотник не вернулся без зайца или птицы, привязанных к седлу.;x
EVTDESC3264;Я не самый воинственный правитель и порой создаётся впечатление, что я практически несведущ во владении мечом. К счастью, я знаю, как манипулировать людьми...;x
EVTOPTC38229;Это превратит [From.GetHersHis] в великого мастера меча!;x
EVTDESC100005;Когда мы играем, я обычно в гуще событий, но всякий раз находится один ребёнок, который вместо того, чтобы присоединиться к нам и столь же громко смеяться, уходит читать в тени дерева или возле горящего камина. Зачем читать старые, скучные, пыльные книги, когда можно играть с мечами, куклами или ловить лягушек в пруду?;x
EVTDESC38269;Служение тебе, [Root.Religion.GetRandomGodName], будет важнее чего бы то ни было. У меня появилась такое качество, как "набожность".;x
EVTDESC2120;[GetFromRelation] [From.GetFirstName] снова лжёт мне прямо в лицо не моргнув и глазом. Еще бы немного и невинный слуга отправился в колодки по моему приказу!;x
EVTOPTE38233;[From.GetTitledFirstName] скоро поправится, во враче нет нужды;x
EVTDESC20040;Благодаря Вашей недавней благотворительной работе от лица [Root.Liege.GetTitledFirstName], один из [Root.Liege.GetHersHis] вассалов был впечатлён [Root.Liege.GetHersHis] великой щедростью.;x
EVTOPTA20040;Превосходно.;x
EVTDESC20041;[From.GetJobTitle] [From.Host.PrimaryTitle.GetName] занимается благотворительностью в местечке [From.Location.GetName], раздавая милостыню и еду нуждающимся. Местные крестьяне значительно выиграли от [Root.Host.GetHersHis] щедрости.;x
EVTOPTA20041;Возможно, в мире ещё осталось что-то хорошее.;x
EVTDESC20042;Ваш [FromFrom.GetJobTitle] [FromFrom.GetTitledName] сообщает, что [From.GetTitledName] дивится Вашей бесконечной щедрости к беднякам в местечке [From.Location.GetName]. Крестьяне воспевают Ваше имя!;x
EVTOPTA20042;Отличная работа!;x
EVTDESC20043;Похоже, Ваша бескорыстная благотворительная деятельность в провинции [Root.Location.GetName] привлекла к себе слишком много внимания. Прежде, чем Вы это осознали, Вас окружила огромная толпа голодных и отчаявшихся бедняков, цепляющихся за Вашу одежду и молящих о еде.;x
EVTOPTA20043;Во имя Пророка, дайте мне пройти!;x
EVTDESC20044;До того, как у нищих появилась возможность полностью окружить Вас, Вы пробиваете путь в толпе, размахивая своим посохом будто безумный. Вам удалось нанести пару веских ударов посохом старухе, выбив ей несколько оставшихся зубов, и метким пинком оставить голодающего фермера с разбитым носом. Толпа рассеивается.;x
EVTOPTA20044;Ну, мне говорили проявлять щедрость к людям...;x
EVTDESC20045;Когда Вы наконец пробиваетесь через отчаявшуюся толпу, Вы видите, что всё ваше тело в синяках, а одежда разорвана в клочья.;x
EVTOPTA20045;Они могли меня убить!;x
EVTDESC20046;Ваш [From.GetJobTitle] [From.GetTitledName] был окружён отчаянной толпой нищих в провинции [From.Location.GetName] и серьёзно ранен, раздавая милостыню бедным от Вашего имени. Благотворительность может быть опасным занятием.;x
EVTOPTA20046;Да, похоже на то.;x
EVTDESC20047;Ваш [From.GetJobTitle] [From.GetTitledName], занимающийся благотворительностью от Вашего имени, сделал своё последнее пожертвование, когда был загнан в угол отчаявшейся толпой нищих в провинции [From.Location.GetName] и затоптан до смерти.;x
EVTOPTA20047;Неблагодарные!;x
EVTDESC70041;Находясь на последнем издыхании, я вспоминаю о турнире. Жаль, что моя смерть остановит праздник, и меня печалит мысль, что мне никогда больше не будет дозволено увидеть храбрых рыцарей сражающихся за славу!;x
EVTOPTA70041;Я надеюсь, что мои подданные запомнят меня великодушным правителем;x
EVTTOOLTIP70042;Вашим вассалам сообщат о Вашей безвременной кончине;x
EVTDESC70042;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstName] безвременно скончался. В связи с этим турнир к сожалению отменяется.\n [Root.Liege.GetTitledFirstName];x
EVTOPTA70042;А я так его ждал!;x
EVTDESC3656;Сказочник рассказывал истории о Дикой Охоте. От них меня пробила дрожь, но выпивка прибавила мне храбрости и вместо того, чтобы ночевать в таверне, я направился в замок. Я пожалел об этом, когда огромные, ужасные чёрные охотники, скачущие на чёрных лошадях, с бегущими рядом чёрными собаками начали преследовать меня. Я кричал и бежал, спасая свою жизнь, пока не услышал, как охотники разразились смехом.;x
EVTDESC20048;Так много богатств Вашего сюзерена безрассудно потрачены на неблагодарных и недостойных нищих, но что насчёт Вас? Неужели Вы недостаточно трудились, помогая кучке воров и попрошаек? Возможно, было бы лучше, если бы часть из этих богатств нашла путь в Ваши карманы...;x
EVTOPTA20048;Да, это было бы только справедливо.;x
EVTOPTB20048;Нет, нельзя забывать о своих обязанностях.;x
EVTDESC20049;До Вас дошли слухи, что Ваш [From.GetJobTitle] [From.GetTitledName] поддался слабости и присвоил себе деньги, предназначавшиеся беднякам.;x
EVTOPTA20049;Пусть вернёт золото и всё будет прощено.;x
EVTOPTB20049;Бросить [From.GetHersHis] в подземелья!;x
action_charity;Совершить благотворительность;x
action_charity_desc;[GetLordSpiritualName] будет послан заниматься благотворительностью в провинцию, помогая нуждающимся.;x
EVTNAME20040;Bассал впечатлён;x
#EVTNAME20043;[Root.Liege.GetLordSpiritualName] затоптан толпой;x
#EVTNAME20048;[Root.Liege.GetLordSpiritualName] присваивает деньги на благотворительность;x
EVTTOOLTIP20421;[This.GetTitledFirstName] сильно огорчается от того, как вероломно поступает [Root.GetTitledFirstName];x
EVTTOOLTIP100501;[Root.GetTitledFirstName] приветствует своего бывшего соперника по имени [From.GetTitledFirstName] в честь учения [Root.Religion.GetName];x
EVTDESC63013;[Root.GetTitledFirstName], подтвердилось, что [FromFrom.GetTitledFirstName] действительно виноват в том, в чём Вы [FromFrom.GetHersHis] обвиняли! Подлый интриган сейчас томится в моём самом тёмном и глубоком подземелье.\nВаш [From.GetTitle]\n [From.GetTitledFirstName];x
EVTOPTA63013;[From.GetTitledFirstName], это превосходно!;x
EVTDESC37000;Нужно спросить, дарует ли [Root.Liege.GetTitledFirstName] мне титул.;x
EVTOPTA37000;Пожалуйста!;x
EVTTOOLTIP37001;[Root.GetTitledFirstName] просит персонажа [This.GetTitledFirstName] о титуле;x
EVTDESC37002;[From.GetTitledFirstName] обещает мне титул!;x
EVTOPTA37002;Лучше бы это были не пустые слова...;x
EVTDESC37003;[From.GetTitledFirstName] отказывается даровать мне титул!;x
EVTOPTA37003;Я этого так не оставлю!;x
EVTDESC37004;"Вы ещё не готовы..." - вот предлог, под которым [From.GetTitledFirstName] отказывает мне в титуле!;x
EVTOPTA37004;Я попрошу снова позже...;x
EVTOPTB37004;Только не это!;x
EVTDESC37005;[Root.Liege.GetTitledFirstName] должно быть не помнит, что [Root.Liege.GetHersHis] Милость обещали даровать мне титул.;x
EVTOPTA37005;Я попрошу [Root.Liege.GetHersHis] снова;x
EVTTOOLTIP37006;снова попросит, чтобы персонаж [Root.GetTitledFirstName] получил титул.;x
EVTDESC37007;Я попросил ещё раз о вотчине, но [From.GetTitledFirstName] опять отказал мне в титуле!;x
EVTOPTA37007;Это безобразие!;x
EVTDESC37050;Мне пришло время вступить в брак, или по крайней мере договориться о помолвке с подходящим человеком.;x
EVTTOOLTIP37051;попросили найти пару для [Root.GetTitledFirstName];x
EVTOPTA37050;[Root.Liege.GetTitledFirstName] сможет найти мне подходящего супруга!;x
EVTDESC37053;[From.GetTitledFirstName] не помнит о своём обещании, мне сказали, что [From.GetSheHe] не поможет мне найти подходящую пару!;x
EVTDESC37054;Я до сих пор не в браке или помолвке! [Root.Liege.GetTitledFirstName] конечно же помнит о своём обещании найти мне подходящую пару?;x
EVTOPTA37054;[Root.Liege.GetTitledFirstName]... Мне следует напомнить о [Root.GetHersHis] обещании!;x
EVTTOOLTIP37055;напоминают о [This.GetHersHis] обещании о поиске подходящей пары для персонажа [Root.GetTitledFirstName];x
EVTDESC37056;Мне отказали в организованном браке, я найду себе жену без посторонней помощи!;x
EVTOPTA37056;Я женюсь прямо сейчас!;x
EVTTOOLTIP37057;[Root.GetTitledFirstName] вступает в брак без согласия персонажа [This.GetTitledFirstName];x
EVTTOOLTIPA100512;стреляет в персонажа [Root.GetTitledFirstName] из лука!;x
EVTTOOLTIPB100512;пытается стрелять в персонажа [Root.GetTitledFirstName] из лука!;x
EVTTOOLTIP100152;благодарен персонажу [Root.GetTitledFirstName] за помощь;x
EVTOPTC100035;Она никогда не тронет мою куклу!;x
EVTDESC100012;[From.GetFirstName] удивляется и смотрит на меня подозрительно, когда я спрашиваю [From.GetHersHis] не хочет ли [From.GetSheHe] взять на время мой игрушечный меч, но когда я настаиваю и [From.GetFirstName] берёт его, то начинает преследовать меня, словно зверя, которого хочет убить!;x
EVTOPTA100012;Аррргх. Мы ещё друзья?;x
EVTOPTD4075;Это отличная идея!;x
EVTTOOLTIP20143;Попытка убийства провалилась;x
EVTTOOLTIP75035;[Root.GetTitledFirstName] сердится на персонажа [This.GetTitledFirstName];x
EVTTOOLTIP75033;получает замечание от персонажа [Root.GetTitledFirstName];x
EVTTOOLTIP20392;[This.GetTitledFirstName] получает письмо, которое расскажет [This.GetHerHim] о полезном дворянине;x
EVTOPTC3602;Я избавлюсь от него, потому что Вы просите;x
EVTTOOLTIP3122;вдохновлён стараниями персонажа [Root.GetTitledFirstName];x
EVTDESC38299;Такой ход вещей меня не устраивает. Я больше не "Удовлетворённый".;x
EVTDESC105000;Это тяжёлое решение, просить главного Кадия дать мне развод с моим мужем [Root.Spouse.GetTitledFirstName]. Мне нужно убедиться, что я действительно этого хочу, прежде чем принять решение...;x
EVTOPTA105000;Решение принято!;x
EVTTOOLTIP105001;[Root.GetTitledFirstName] просит Главного Кадия [This.GetTitledFirstName] о разводе;x
EVTOPTB105000;Я не могу решить сейчас...;x
EVTDESC105001;[From.GetTitledFirstName] пришла ко мне с просьбой о разводе. Я напомнил ей про период Идды и про месяц, который должен пройти, чтобы развод подтвердился. Также пришлось уточнить, не просит ли её муж компенсацию и возвращение махра, свадебного подарка жениха невесте.;x
EVTOPTA105001;Если Вы не пожалеете об этом через месяц, сможете развестись.;x
EVTTOOLTIP105002;[Root.GetTitledFirstName] предоставляет жене с именем [This.GetFirstName] её желанный развод;x
EVTOPTB105001;Нет, я не могу оправдать предоставление Вам развода;x
EVTTOOLTIP105003;[Root.GetTitledFirstName] отказывает жене с именем [This.GetFirstName] в разводе;x
EVTDESC105002;Главный Кадий [From.GetTitledFirstName] спросил меня, что будет, если мой муж [Root.Spouse.GetTitledFirstName] потребует компенсацию и возвращение моего махра, подарка от него мне на свадьбу, ещё он рассказал, что случиться со всеми детьми от нашего союза. Он также сказал, что я должна ждать месяц, период Идды, прежде чем я смогу развестись, или, если я беременна, то пока ребёнок не родится;x
EVTOPTA105002;Тогда я должна подождать месяц;x
EVTOPTB105002;Тогда пока ребёнок не родится;x
EVTOPTC105002;Я передумала, я не хочу развода!;x
EVTDESC105003;Главный Кадий [From.GetTitledFirstName] не даровал мне развод и сказал, что не видит поводов для моего развода с мужем ([Root.Spouse.GetTitledFirstName]) из того, что я сказала.;x
EVTOPTA105003;Тогда мне придётся принять этот брак;x
EVTDESC105004;Период Идды прошёл и, если мне действительно хочется развестись с мужем ([Root.Spouse.GetTitledFirstName]), то я сделаю это.;x
EVTOPTA105004;Ура! [Root.Spouse.GetTitledFirstName] больше не мой супруг!;x
EVTOPTB105004;Я изменила своё решение во время периода Идды, я не хочу развода;x
EVTDESC105005;Моя жена [Root.Spouse.GetTitledFirstName] пошла к Главному Кадию ([From.GetTitledFirstName]) и попросила о разводе! Если она всё ещё будет хотеть этого после периода Идды, который длится месяц, то нашего брака больше не будет...;x
EVTOPTA105005;Если это то, чего она хочет...;x
EVTOPTB105005;Нет! Я этого не допущу!;x
EVTTOOLTIP105006;[Root.GetTitledFirstName] пытается удержать супругу ([This.GetTitledFirstName]) от получения развода;x
EVTDESC105006;Я была на пути домой, думая о том, как сообщить моему мужу о том, что я попросила развод у Главного Кадия, когда [From.GetTitledFirstName] догнал меня и спросил, почему я захотела развода! Я высказала ему свои причины и он заявил, что я должна передумать, сказал мне, что не хочет, чтобы я с ним разводилась...;x
EVTOPTA105006;Нет, я не хочу быть Вашей женой, я хочу развестись!;x
EVTTOOLTIPA105007;[Root.GetTitledFirstName] не изменит своего решения о разводе;x
EVTOPTB105006;Хорошо, но тогда всё должно измениться!;x
EVTTOOLTIPB105007;[Root.GetTitledFirstName] решает остаться с мужем ([This.GetTitledFirstName]);x
EVTDESC105007;[From.GetTitledFirstName] и я поговорили, я обещал ей всё что угодно, если она не оставит меня! Она рассказала мне о своих мотивах, а я сказал ей, что всё изменю и сделаю всё, что требуется!;x
EVTOPTA105007;[From.GetTitledFirstName] всё же не изменила своего решения;x
EVTOPTB105007;[From.GetTitledFirstName] обещала не покидать меня!;x
EVTDESC105010;С каждым днём я всё больше волнуюсь, что Главный Кадий не выбран. [Root.Liege.GetTitledFirstName] будто не заботиться о том, настигнет ли правосудие тех, кто этого заслуживает!;x
EVTOPTA105010;Мне следует предложить одного из моих придворных!;x
EVTTOOLTIP105011;[Root.GetTitledFirstName] предлагает подходящего человека на пост Главного Кадия;x
EVTOPTB105010;Я был бы лучшим кандидатом!;x
EVTOPTC105010;Один из вассалов [Root.Liege.GetTitledFirstName] подойдёт лучше всего;x
EVTOPTD105010;[Root.Liege.GetTitledFirstName] конечно уже знает лучшего кандидата на пост Главного Кадия;x
EVTDESC105011;[From.GetTitledFirstName] волнуется о том, что люди в моём государстве нуждаются в правосудии, тогда как я ещё не выбрал Главного Кадия для заботы о всех правовых вопросах. Для того, чтобы облегчить [From.GetHersHis] беспокойство, [From.GetTitledFirstName] подошёл ко мне и предложил того, кто мог бы стать превосходным Главным Кадием;x
EVTOPTA105011;Да, этот придворный подошёл бы идеально;x
EVTTOOLTIP105012;[Root.GetTitledFirstName] принимает [This.GetTitledFirstName] в качестве своего нового Главного Кадия;x
EVTOPTB105011;Нет, он не будет этого делать;x
EVTTOOLTIPA105013;[Root.GetTitledFirstName] отвергает кандидатуру, которую предложил [This.GetTitledFirstName];x
EVTOPTC105011;Да, [From.GetTitledFirstName], Вы были бы прекрасным Главным Кадием!;x
EVTTOOLTIPA105014;получает должность Главного Кадия;x
EVTOPTD105011;Нет, я не дам Вам должность Главного Кадия;x
EVTTOOLTIPB105014;[Root.GetTitledFirstName] отказал претенденту [This.GetTitledFirstName] в должности Главного Кадия;x
EVTOPTE105011;Я согласен, он стал Главным Кадием;x
EVTOPTF105011;Нет, он не станет Главным Кадием;x
EVTDESC105012;Я понятия не имел, что [FromFrom.GetTitledFirstName] предложил меня на пост нового Главного Кадия при дворе правителя ([From.GetTitledFirstName])! Письмо, поздравляющее меня с моей новой должностью, и приказ явится ко двору как можно быстрее были внезапными, сначала я почти не верил в это.;x
EVTOPTA105012;[FromFrom.GetTitledFirstName], спасибо вам!;x
EVTTOOLTIPB105013;Новый Главный Кадий, [Root.GetTitledFirstName], благодарит [This.GetTitledFirstName];x
EVTDESC105013;Я предложил, что [From.GetTitledFirstName] станет новым Главным Кадием и затаив дыхание ждал, пока [Root.Liege.GetTitledFirstName] обдумывал это.;x
EVTOPTA105013;[Root.Liege.GetSheHeCap] принимает моего кандидата на должность Главного Кадия!;x
EVTOPTB105013;[Root.Liege.GetTitledFirstName] отвергает моё предложение...;x
EVTDESC105014;Это было абсурдно, почти оскорбительно, предложить себя в качестве нового Главного Кадия при дворе правителя ([From.GetTitledFirstName]), но я не мог придумать лучшей кандидатуры, чем я сам;x
EVTOPTA105014;Я новый Главный Кадий! Бойтесь моего правосудия!;x
EVTOPTB105014;[From.GetTitledFirstName] не хочет, чтобы я стал новым Главным Кадием;x
EVTDESC1010;Мне представилась ситуация, становящаяся всё более и более пугающей, результатом которой могла стать только жизнь или смерть. Я нервно сглатываю и решаюсь...;x
EVTDESC105020;[Root.Liege.GetTitledFirstName] выбирает на пост Главного Кадия крайне неудачного кандидата! Представления о правосудии у этого человека серьёзно искажены, не будет никакой справедливости, пока он занимает этот пост!;x
EVTOPTA105020;Даже этот придворный был бы лучшим Главным Кадием!;x
EVTTOOLTIP105021;[Root.GetTitledFirstName] предлагает более подходящего человека на пост Главного Кадия;x
EVTOPTB105020;Пожалуй, даже я был бы лучшим Главным Кадием!;x
EVTOPTC105020;Я знаю одного из вассалов правителя [Root.Liege.GetTitledFirstName], который подошёл бы лучше;x
EVTOPTD105020;Сдержать свой гнев и ничего не делать;x
EVTDESC105021;Я вне себя от гнева на то, что [From.GetTitledFirstName] называет "ещё один губительный пример правосудия вашего Главного Кадия!". [From.GetTitledFirstName] предлагает, чтобы на очень важный пост Главного Кадия был назначен другой человек.;x
EVTOPTA105021;Вы правы, Ваш придворный стал бы более удачным выбором;x
EVTTOOLTIP105025;[This.GetTitledFirstName], бывший Главный Кадий, отстранён от должности;x
EVTTOOLTIP105022;[This.GetTitledFirstName] становится новым Главным Кадием;x
EVTOPTB105021;Я не вижу никаких причин для увольнения нынешнего Главного Кадия;x
EVTTOOLTIP105023;в разочаровании от того, что [Root.GetTitledFirstName] не следует [This.GetHersHis] рекомендациям относительно Главного Кадия;x
EVTOPTC105021;Я соглашусь, что Вы были бы лучшим Главным Кадием;x
EVTOPTE105021;Мой вассал был бы лучшим Главным Кадием;x
EVTDESC105023;Нынешний Главный Кадий - ужасный выбор на этот пост, его деспотичное правосудие и недостаточное знание законов вынуждают меня предложить нового кандидата на эту должность. [From.GetTitledFirstName] был бы намного лучшим Главным Кадием. [Root.Liege.GetTitledFirstName] и я обсудили это, теперь я жду, затаив дыхание, пока [Root.Liege.GetTitledFirstName] обдумывает это.;x
EVTOPTA105023;[From.GetTitledFirstName] теперь новый Главный Кадий! Слава Аллаху!;x
EVTOPTB105023;Мне отказали и сказали больше не вмешиваться в это дело;x
EVTDESC105024;Я нечаянно оскорбил старого Главного Кадия, когда предположил, что мои судебные решения были бы лучшими, чем его и что я знаю законы лучше него, но я не видел другого способа избавиться от него. В конце концов, [From.GetTitledFirstName] будет решать, подхожу ли я лучше на эту должность чем, я надеюсь, вскоре уже бывший Главный Кадий.;x
EVTDESC105025;Будь ты проклят, [FromFrom.GetTitledFirstName]! [From.GetTitledFirstName] отозвал мой титул Главного Кадия по наущению этого пёсьего сына! ;x
EVTOPTA105025;[FromFrom.GetTitledFirstName], да уничтожит Аллах твой дом!;x
EVTDESC105030;Коран говорит: "О те, которые уверовали! Воистину, опьяняющие напитки, азартные игры, идолы и гадальные стрелы являются скверной из деяний сатаны. Сторонитесь же её, – быть может, вы преуспеете." Это значит, что те кто предаётся пьянству или другим грехам будут наказаны восемьюдесятью ударами плетей, дабы они познали ошибочность своего пути.;x
EVTOPTA105030;Восемьдесят плетей этому пьянице!;x
EVTTOOLTIP105031;был приговорён к восьмидесяти ударам плетей Главным Кадием;x
EVTOPTB105030;Проявите милосердие, и пьяница возможно раскается;x
EVTTOOLTIP105032;[Root.GetTitledFirstName] спас от порки пьяницу [This.GetTitledFirstName];x
EVTOPTC105030;Ничего не делать. Пусть пьяница сопьётся до смерти;x
EVTDESC105031;Главный Кадий [From.GetTitledFirstName] учуял запах выпитого вина в моём дыхании и приказал арестовать меня, когда я случайно наткнулся на него пьяным. На следующий день я получил своё наказание: восемьдесят плетей!;x
EVTOPTA105031;Плети заставили меня кричать от боли...;x
EVTOPTB105031;Я никогда больше не буду пить, Аллах мне свидетель!;x
EVTOPTC105031;Вино утихомирит боль...;x
EVTOPTD105031;Вино никогда больше не коснётся моих губ!;x
EVTDESC105032;Вина было в избытке и, когда я покинул компанию, то уже стоял на ногах более чем неуверенно. Я должно быть выпил достаточно, чтобы потерять контроль, потому что когда очнулся, то Главный Кадий [From.GetTitledFirstName] стоял рядом и говорил мне, что если я пожертвую небольшую сумму денег на благотворительность и дам слово больше никогда не пить, то [From.GetSheHe] отпустит меня без наказания.;x
EVTOPTA105032;Я пообещал, но мог думать только о вине, чтобы унять головную боль.;x
EVTOPTB105032;Аллах мне свидетель, я никогда больше не буду пить!;x
EVTDESC89000;Вам есть чем поделиться с одной из жён своего мужа, более чем с ним самим. Взаимные чувства любви и привязанности, существующие между вами двумя, - это то, что Вы и [Root.Spouse.GetFirstName] никогда не чувствовали.;x
EVTOPTA89000;Я снова чувствую себя живой!;x
EVTDESC89001;Самые тревожные слухи достигли Вашего внимания! Похоже, что две Ваших жены вовлечены в греховную связь и предаются плотским утехам друг с другом! Остальные члены семьи должно быть смеются за Вашей спиной... нужно что-то предпринять относительно этого позорного преступления.;x
EVTOPTA89001;Кто я такой, чтобы стоять на пути любви? Нужно быть более сдержанным.;x
EVTOPTB89001;Это позорное поведение прекратится немедленно!;x
EVTOPTC89001;Они заплатят своими жизнями...;x
EVTDESC89002;Две Ваших согрешивших жены, одержимые порочной и противоестественной любовью друг к другу, сбежали! Ваши стражники не могут найти их во дворце несмотря на все старания. К тому же Вам доложили, что с заднего двора похищена повозка!;x
EVTOPTA89002;Послать всадников! Найдите их!;x
EVTDESC89003;Возглавив своих разведчиков, Вы перехватываете своих сбежавших жён в их повозке у края глубокого ущелья. Вы спешиваетесь и приближаетесь к повозке, но, как только Вы подходите, она внезапно срывается с места по направлению к ущелью. За секунду до того как лошади прыгают вниз, Вы видите Ваших жён, держащихся за руки...;x
EVTOPTA89003;НЕТ!!!;x
EVTDESC89005;[Root.Spouse.GetFirstName] должен сделать меня своей первой женой. Нынешнее положение позорит нас обоих. Я должна действовать, если не для своего блага, то ради него.;x
EVTOPTA89005;Отравить [Root.Spouse.Spouse.GetHersHis];x
EVTOPTB89005;Нужно добиться [Root.Spouse.GetHersHis] расположения.;x
EVTOPTC89005;Нет, я должна принять своё положение.;x
EVTDESC89006;Ваша первая жена внезапно скончалась, Ваши целители утверждают, что ничего нельзя было сделать. Они подозревают, что причиной смерти мог быть яд. [Root.Spouse.GetFirstName], Ваша новая первая жена, с трудом скрывает свою радость. Когда Ваши стражники переносят её вещи в новые покои, один из них конфискует подозрительный и наполовину пустой флакон...;x
EVTOPTA89006;[Root.Spouse.GetFirstName], моя дорогая жена. Давайте похороним прошлое и устремим свои взоры в будущее!;x
EVTOPTB89006;Это... это яд? Стража, поместите её в темницу!;x
EVTOPTC89006;Заставьте её выпить то, что осталось во флаконе!;x
EVTDESC89007;Похоже, что одна из младших жён Вашего мужа пыталась отравить Вас, в отчаянной попытке занять Ваше место! Лишь слепое везение позволило раскрыть это покушение на Вашу жизнь до того, как стало слишком поздно.;x
EVTOPTA89007;[Root.Spouse.GetFirstName] должен узнать об этом!;x
EVTDESC89008;[Root.Spouse.GetFirstName], первая из Ваших любимых жён, очень расстроена. Она утверждает, что поймала одну из Ваших младших жён при попытке отравить её еду! Доказательства, обнаруженные Вашей стражей, похоже, подтверждают её слова.;x
EVTOPTA89008;Мне больно об этом говорить, но наказанием за это должна быть смерть...;x
EVTOPTB89008;Пусть подумает о своей ошибке в темнице!;x
EVTOPTC89008;Я не могу биться во всех Ваших сражениях за Вас, [Root.Spouse.GetFirstName]!;x
EVTDESC89009;Я не могу биться во всех Ваших сражениях за Вас, [Root.Spouse.GetFirstName]! Просто скажите ей впредь этого не делать.;x
EVTOPTA89009;Но... но она же пыталась УБИТЬ меня!;x
EVTDESC89010;Одна из Ваших любимых жён жаждет стать первой женой, для этого она старается всячески угодить Вам.;x
EVTOPTA89010;Да, она была бы хорошей старшей женой...;x
EVTOPTB89010;Нет. [Root.Spouse.GetFirstName] - первая, сейчас и навсегда.;x
EVTDESC89011;[Root.Spouse.Spouse.GetFirstName], эта ведьма! [Root.Spouse.GetFirstName] попал под влияние её чёрной магии! Она манипулировала им, чтобы он даровал ей Ваше законное место первой среди его жён!;x
EVTOPTA89011;Быстрее! Где яд?;x
EVTOPTB89011;Если таково его желание...;x
