#CODE;RUSSIAN;x
EVTOPTA107341;Хорошо;x
EVTNAME107342;Oбучающий сценарий;x
EVTDESC107342;Теперь Вы участвуете в заговоре, но Вам необходимы помощники. Вы можете найти потенциальных заговорщиков через окно заговоров. Однако, не все потенциальные заговорщики захотят участвовать в Ваших тёмных схемах. Те, кто не уверен в своём желании присоединиться к Вам, могут быть убеждены в этом при помощи подарков. Чтобы облегчить это, Вы можете также Выбрать опцию "Автоматически приглашать заговорщиков" в окне заговоров.;x
EVTOPTA107342;Понятно;x
EVTNAME107343;Oбучающий сценарий;x
EVTDESC107343;Попытка убийства оказалась успешной и теперь Ваш брат мёртв... но не стоит слишком сожалеть об этом – в конце концов, это же Средневековье! Сейчас Вы управляете двумя королевствами – Леоном и Кастилией! Вы можете использовать тот же метод, чтобы прибрать к рукам Галисию и объединить земли Вашего отца. Да, для того чтобы сделать это, Вам необходимо убить другого своего брата прежде, чем у него появится сын!;x
EVTOPTA107343;Ясно;x
EVTNAME107344;Oбучающий сценарий;x
EVTDESC107344;Поздравляем, ещё один брат мёртв и Вы успешно объединили земли Вашего отца! На этом завершается основная часть обучающего сценария, хотя, пока [Root.GetTitledFirstName] жив, Вы можете получить больше сообщений, в зависимости от того, что происходит в игре. Теперь Вы знаете всё, что необходимо для того, чтобы выжить и процветать, но существует множество особенностей, которыми необходимо овладеть (просмотрите различные главы учебника, или просто изучите их на практике). Удачи, братоубийца!;x
EVTOPTA107344;Спасибо!;x
EVTNAME107345;Oбучающий сценарий;x
EVTDESC107345;Кто-то в Вашем государстве создал фракцию против Вас! Вы можете просмотреть эту фракцию, её лидера и остальных соучастников в окне фракций. Некоторые члены фракций могут покинуть её, если их мнение о Вас улучшится, но во многих случаях Вам так или иначе придется избавиться от них.;x
EVTOPTA107345;Понятно;x
EVTNAME107350;Oбучающий сценарий;x
EVTDESC107350;На этом наш обучающий сценарий подошел к концу. Ваш персонаж мёртв и если Вы хотите, то можете продолжить игру за Вашего наследника, создавая эпическую историю Вашей династии из поколения в поколение.;x
EVTOPTA107350;Закончить обучающий сценарий;x
EVTNAME107360;Oбучающий сценарий;x
EVTDESC107360;Черта "Недееспособный" была удалена с Вашего персонажа, так как Вы играете в обучающий сценарий.;x
EVTOPTA107360;Ясно;x
nick_hildetand;Боезуб;x
nick_ring;Кольцо;x
AVAR_KHAGANATE;Авария;x
AVAR_KHAGANATE_ADJ;Аварск;x
k_avaria;Авария;x
k_avaria_adj;Аварск;x
KINGDOM_PANNONIA;Паннония;x
KINGDOM_PANNONIA_ADJ;Паннонск;x
ALEMANNIA;Алемания;x
ALEMANNIA_ADJ;Алеманнск;x
MARCH_FRIULI;Фриули;x
MARCH_FRIULI_ADJ;Фриульск;x
DUCHY_IVREA;Иврея;x
DUCHY_IVREA_ADJ;Иврейск;x
pictish;Пиктск;x
count_pictish;Эрл;x
NOT_VARIABLE;§Y$VAR$§! меньше чем §Y$VALUE$§!;x
VARIABLE;§Y$VAR$§! НЕ меньше чем §Y$VALUE$§!;x
IS_VARIABLE_EQUAL;§Y$VAR$§! равно §Y$VALUE$§!;x
NOT_IS_VARIABLE_EQUAL;§Y$VAR$§! НЕ равно §Y$VALUE$§!;x
SET_VARIABLE;Записать §Y$VAR$§! = §Y$VALUE$§!;x
CHANGE_VARIABLE;Увеличить §Y$VAR$§! на §Y$VALUE$§!;x
SUBTRACT_VARIABLE;Вычесть §Y$VALUE$§! из §Y$VAR$§!;x
MULTIPLY_VARIABLE;Умножить §Y$VAR$§! на §Y$VALUE$§!;x
DIVIDE_VARIABLE;Делить §Y$VAR$§! на §Y$VALUE$§!;x
MODIFIER_DEMESNE_SIZE;Размер домена;x
MODIFIER_LOCAL_MOVEMENT_SPEED;Скорость передвижения;x
LOSES_NICKNAME;Больше не зовётся;x
LOSTNICKNAME_SETUP;Прозвище утрачено;x
LOSTNICKNAME_LOG;§Y$CHARACTERNAME$§! больше не зовётся $NICKNAME$.;x
CLIMATE_DESC;Климат: ;x
EVTDESC_CM_1;Чужеземные правители приносят с собой чужеземные порядки. Культура в [Root.County.GetAdjective]их землях со временем переросла в нечто новое, и теперь люди, проживающие здесь, больше не считают себя пиктами.;x
EVTOPTA_CM_1;Теперь они шотландцы.;x
EVTDESC_CM_2;Вдали от своих исконных северных земель, лангобарды на протяжении веков медленно, но неуклонно принимали всё больше латинских и римских обычаев. В результате в наши дни [Root.County.GetAdjective]ие жители уже считают себя итальянцами.;x
EVTOPTA_CM_2;Новые времена, новые порядки.;x
EVTDESC_CM_3;Низменность в устье Рейна издавна была местом пересечения разных империй и культур. И теперь жители [Root.County.GetAdjective]их земель начали формировать свою новую идентичность. Они больше не связывают себя с [Root.Culture.GetName]ой культурой и считают себя голландцами.;x
EVTOPTA_CM_3;Голландцы? Интересно.;x
EVTDESC_CM_4;Традиционно саксонское население [Root.County.GetAdjective]их земель под правлением иноземцев со временем всё больше становится похожим на своих немецких собратьев.;x
EVTOPTA_CM_4;Теперь они немцы.;x
EVTDESC_CM_5;Франкское население [Root.County.GetAdjective]их земель к настоящему времени переняло достаточно латинских обычаев, чтобы перестать считать себя германцами. Теперь учёные называют их французами.;x
EVTOPTA_CM_5;Такое сейчас время.;x
EVTDESC_CM_6;Латинское влияние на визиготское население [Root.County.GetAdjective]их земель привело не только к смене языка и обычаев - эти люди теперь считают себя окситанцами.;x
EVTOPTA_CM_6;Окситанцы, значит. Что ж, хорошо...;x
EVTDESC_CM_7;Визиготы в разных землях постепенно развивают собственную местную идентичность, свой язык и обычаи. [Root.County.GetAdjective]ие жители, например, теперь называют себя кастильцами.;x
EVTOPTA_CM_7;Времена меняются.;x
EVTDESC_CM_8;Визиготы в разных землях постепенно развивают собственную местную идентичность, свой язык и обычаи. [Root.County.GetAdjective]ие жители, например, теперь называют себя каталонцами.;x
EVTOPTA_CM_8;Времена меняются.;x
EVTDESC_CM_9;Под влиянием визиготов и международной торговли свевы активно развивают свои культурные связи. В результате жители [Root.County.GetAdjective]их земель теперь считают себя португальцами.;x
EVTOPTA_CM_9;Времена меняются.;x
EVTDESC_CM_10;Динамичное общество мусульманской Испании развивает свою собственную культуру, и теперь [Root.County.GetAdjective]ие жители считают себя андалузцами.;x
EVTOPTA_CM_10;Что-то действительно испанское.;x
TRIGGER_DYNASTY_HEAD;Глава династии;x
NUM_OF_MAX_SETTLEMENTS_AT_LEAST;Максимум поселений НЕ меньше чем §Y$VAL$§!;x
NUM_OF_MAX_SETTLEMENTS_LESS_THAN;Максимум поселений меньше чем §Y$VAL$§!;x
NUM_OF_EMPTY_HOLDINGS_AT_LEAST;Свободных земель НЕ меньше чем §Y$VAL$§!;x
NUM_OF_EMPTY_HOLDINGS_LESS_THAN;Свободных земель меньше чем §Y$VAL$§!;x
DONT_BORDERS_MAJOR_RIVER;НЕ граничит с рекой;x
BORDERS_MAJOR_RIVER;Граничит с рекой;x
SET_GRAPHICAL_CULTURE;Установить §Y$NAME$ую§! графическую культуру;x
NOT_IS_LOOTING;НЕ грабит;x
IS_LOOTING;Грабит;x
NOT_IS_LOOTING_IN;НЕ грабит округ §Y$PROVINCE$§!;x
IS_LOOTING_IN;Грабит округ §Y$PROVINCE$§!;x
opinion_brother;Брат;x
opinion_half_brother;Сводный брат;x
opinion_sister;Сестра;x
opinion_half_sister;Сводная сестра;x
opinion_grandfather;Дед;x
opinion_grandmother;Бабушка;x
opinion_grandchild;Внук;x
opinion_uncle;Дядя;x
opinion_aunt;Тётя;x
opinion_nephew;Племянник;x
opinion_niece;Племянница;x
NOT_IS_ALLIED_WITH;и §Y$NAME$§! НЕ в союзе;x
IS_ALLIED_WITH;и §Y$NAME$§! в союзе;x
ANY_ALLIED_CHARACTER_STARTS;Любой союзник;x
HINT_REL_VIEW_TEXT_3_CHRISTIAN;Во многих христианских конфессиях во главе религии стоит патриархат. Автокефальные патриархи являются главой церкви в своих королевствах и, следовательно, различные государства могут иметь различных глав церкви, даже если они придерживаются одной религии.;x
HINT_REL_VIEW_TEXT_4_CHRISTIAN;Иконоборчество изначально не имеет патриарха. Однако, иконоборцы могут сформировать патриархат, если они владеют Константинополем. Кроме того, православные правители Византии могут провести Великую Схизму между православной и католической церковью, если им подчиняются все пять пентархов.;x
HINT_REL_VIEW_TEXT_3_CHRISTIAN_NOHEAD;Некоторые из христианских ересей не имеют глав религии. Это, например, катары, вальденсы, лолларды, богомилы и мессалиане.;x
HINT_REL_VIEW_TEXT_4_CHRISTIAN_NOHEAD;Среди этих религий выделяется катаризм, так как в нём женщинам позволяется быть священниками. А мессалианство, кроме того, не только разрешает женщинам иметь церковный сан, но и позволяет заключать близкородственные браки, как зороастризм.;x
HINT_REL_VIEW_TEXT_3_CATHOLIC;Небольшой особенностью католичества является то, что Папа считается представителем Бога на земле. У него больше власти, чем у глав других религий, однако это ловушка – многие епископы, более лояльные Папе, чем своему феодалу, платят налоги Риму. Один из способов решения этой проблемы – создание Антипапы, который будет делать то, что ему велят.;x
HINT_REL_VIEW_TEXT_4_CATHOLIC;Другой способ обеспечить лояльность епископов – изменить королевский закон об Авторитете Короны или принять закон о свободной инвеституре и назначить лояльных Вам епископов.;x
HINT_REL_VIEW_TEXT_3_ZOROASTRIAN;Зороастрийские правители могут улучшить отношение вассалов к себе, заключив близкородственный брак, что усилит их династию. Зороастрийцы более устойчивы к вырождению, однако определенный риск этого всё же существует.;x
HINT_REL_VIEW_TEXT_4_ZOROASTRIAN;Зороастризм прекратил своё существование, но может быть возрождён, если Персидская Империя будет восстановлена правителем-зороастрийцем.;x
HINT_REL_VIEW_TEXT_3_INDIAN;Индийские религии не имеют религиозных лидеров, и все они до некоторой степени признают другие индийские религии, потому перейти из одной веры в другую будет сложнее. Однако, они могут подчинить себе остальных, а некоторые из них позволяют вести Священные войны против представителей не-индийских религий.;x
HINT_REL_VIEW_TEXT_4_INDIAN;Несмотря на сходство, индийские религии имеют также свои четкие различия. Джайнийские правители могут создать наиболее стабильное государство, но они также менее агрессивны и не могут вести Священные войны. Индуизм – наиболее воинственная из трех религия, кроме того, она поддерживает кастовую систему, которая ограничивает положение и взаимоотношения между людьми. Наконец, буддизм даёт существенный бонус к технологическому прогрессу.;x
HINT_REL_VIEW_TEXT_3_JEWISH;На старте игры иудаизм не имеет главы религии. Однако, Вы можете изменить это, возродив иудейское первосвященство. На это способен любой иудейский правитель, владеющий Иерусалимом.;x
HINT_REL_VIEW_TEXT_4_JEWISH;Израильское царство может быть восстановлено, если территории, относящиеся к земле обетованной, принадлежат иудейскому правителю.;x
HINT_REL_VIEW_TEXT_3_PAGAN;Языческие религии на старте игры отличаются от остальных тем, что они очень децентрализованы и не имеют религиозного лидера. Правителям, исповедующим эти религии, доступен только закон равного раздела, и они не могут вести Священные войны. Однако, язычники имеют защитный бонус в виде сильного истощения для врагов-иноверцев в их землях, а также Casus Belli "Покорение" по отношению к другим язычникам, который можно использовать один раз в жизни правителя.;x
HINT_REL_VIEW_TEXT_4_PAGAN;Языческая религия может быть реформирована, если под её контролем находится хотя бы три священных для неё места, а моральный авторитет составляет, по меньшей мере, 50%, либо под контролем находятся все пять священных мест. Тот, кто реформирует языческую религию, становится её главой. Однако, не забывайте, что не все Ваши вассалы могут принять реформацию, и некоторые будут видеть в Вас еретика.;x
HINT_REL_VIEW_TEXT_3_MUSLIM;Мусульманские династии рискуют всё больше и больше придти в упадок, если только их члены не владеют землями или побеждают в войнах. Увеличение упадка можно остановить, если избавиться от декадентов в династии или раздать им земли...;x
HINT_REL_VIEW_TEXT_4_MUSLIM;Мусульманские правители имеют мощный Casus Belli "Вторжение", который можно использовать против тех соседей, которые не придерживаются истинной веры. Успешное вторжение позволит Вам присоединить не только оспариваемые провинции, но и все земли врага, которые были Вами захвачены.;x
DECADENCE_DESC;Все взрослые мусульманские мужчины рангом ниже графа рискуют получить черту §YДекадент§!, особенно те, кто имеет низкий ранг. Вклад их в Упадок династии зависит от социального статуса, также как и общего количества земель, контролируемых династией. Упадок влияет на доход от налогов владений и боевой дух ополченцев от этих владений во время битв. Способы стабилизировать или снизить Упадок:\n§G*§! Раздача земельных титулов членам династии\n§G*§! Успешное убеждение членов династии отойти от пороков\n§G*§! Заключение, изгнание или убийство тех, кто порочит династию\n§G(Обзор Религии содержит список декадентов династии.)§!;x
opinion_favorite;Фаворит;x
FILTER_SAME_REL;Наша религия;x
FILTER_SAME_REL_GROUP;Наша религ. группа;x
FILTER_NOT_SAME_REL;НЕ наша религия;x
FILTER_NOT_SAME_REL_GROUP;НЕ наша религ. группа;x
FILTER_ANY_REL;Любая религия;x
FILTER_SAME_CUL;Наша культура;x
FILTER_SAME_CUL_GROUP;Наша культ. группа;x
FILTER_NOT_SAME_CUL;НЕ наша культура;x
FILTER_ANY_CUL;Любая культура;x
FILTER_NOT_SAME_CUL_GROUP;НЕ наша культ. группа;x
irminsul_destroyed;Ирминсуль уничтожен;x
WIDUKIND_ARMY;Саксонское Восстание;x
c_chandax_adj_greek;Гортинск;x
c_chandax_adj_italian;Гортинск;x
TITLE_CREATION_TEMPORARY_TITLE;Обладатели временных титулов и их вассалы не могут создавать титулы;x
TEMP_T_HOLDER_CANT_DESTROY_T;Обладатели временных титулов и их вассалы не могут уничтожать титулы;x
EVTTITLE_CM_1000;Pаскол страны;x
EVTDESC_CM_1000;Ваш отец Пипин разделил империю Франков и оставил одну половину Вам, а другую - Вашему брату. Он сделал это для того, чтобы заставить Вас сотрудничать, но разделение не принесло желаемого эффекта. Между Вами возникают постоянные трения, и кажется, что брат пытается помешать Вашим планам и ослабить страну. Вы по-прежнему правите совместно, но долго этот мир не сможет продлиться...;x
EVTOPTA_CM_1000;Я помешаю его мерзким планам!;x
EVTTITLE_CM_1002;Cмерть Карла Великого;x
EVTDESC_CM_1002;Со смертью Вашего брата [From.GetFirstName]а, вся забота о чести и престиже франкской королевской власти ложится на Ваши плечи. Он был соперником... но теперь его нет. Вам предстоит сделать многое, но тут начинается новая глава в истории человека по имени [Root.GetFirstName], короля франков.;x
EVTOPTA_CM_1002;Прощай, брат.;x
LIEGE_ENDED_WAR_PARTICIPATION_SETUP;Сюзерен больше не участвует в войне;x
LIEGE_ENDED_WAR_PARTICIPATION_LOG;§Y$VASSAL$§! больше не участвует в конфликте §Y$WAR$§!, поскольку $PRONOUN$ сюзерен §Y$LIEGE$§! вступает в войну как §Y$SIDE$§!.;x
LIEGE_ENDED_WAR_SETUP;Сюзерен закончил войну;x
LIEGE_ENDED_WAR_LOG;§Y$WAR$§! заканчивается, поскольку §Y$LIEGE$§! вступает в войну как §Y$SIDE$§!.;x
INTERACTION_CANNOT_JOIN_VASSAL_WAR;Мы не можем присоединяться к войнам наших вассалов (за исключением походов, джихадов и поддержки их претензий на титулы за пределами страны);x
EVTTITLE_CM_1021;Hеужели примирение?;x
EVTDESC_CM_1021;Ваша мать пришла, чтобы увидеть Вас. Упав на колени перед Вами, она стала молить о прощении: "Мой дорогой сын. Я знаю, что поддержав твоего брата в борьбе, я заставила тебя горевать. После его смерти, я осознала, как ошибалась, выбрав одну из сторон. Пожалуйста, прислушайся к своему сердцу, найди в себе силы простить меня и принять обратно в семью, чтобы я могла исцелить раны, которые нанесла тебе?";x
EVTOPTA_CM_1021;Я прощаю тебя, мама.;x
EVTOPTB_CM_1021;Сгинь, ведьма!;x
EVTDESC_CM_1024;Мой сын,\nЯ пишу тебе с просьбой, чтобы ты прекратил создавать проблемы своему брату и не вмешивался в его планы. Он любит тебя, и ты должен поддержать его вместо того, чтобы всё усложнять. [Root.Religion.GetRandomGodName] видит всё, и брат не должен бороться с братом.\nТвоя любящяя мать,\n [From.GetFirstName];x
EVTOPTA_CM_1024;Ясно же, что она не на моей стороне.;x
EVTTITLE_CM_1027;Mама;x #Bertrada
EVTDESC_CM_1027;Ваша мать пришла повидаться с Вами. Она говорит о Вашем брате и соперничестве между Вами: "Мой дорогой Карл, меня огорчает, что твой брат Карломан не поддерживает тебя и вероятно, будет настраивать против тебя подданных. Будь уверен, что я сделаю все, что в моих силах, чтобы помочь и поддержать тебя. Я написала ему, прося прекратить мешать тебе и признать тебя главным правителем франков. Но боюсь, что он не послушает меня.";x
EVTOPTA_CM_1027;Благодарю за поддержку, мама.;x
EVTTITLE_CM_1050;Pоланд;x
EVTDESC_CM_1050;Молодой дворянин, назвавшийся Роландом, подошел к Вам, заявив, что хочет Вам служить. Вы слышали его имя прежде - он сильный воин и способный дипломат, мудрый не по годам, и хорошо знаком с землями бретонцев на западе. Он, несомненно, будет полезным дополнением к вашему двору.;x
EVTOPTA_CM_1050;Добро пожаловать, Роланд!;x
EVTOPTB_CM_1050;Мне не нужен новый рыцарь.;x
EVTDESC_CM_1052;Вы потратили массу времени на разговоры с [From.GetFullName]ом в последнее время. Он не только лоялен, но также мудр и любезен. Между вами много общего.;x
EVTOPTA_CM_1052;Хороший и верный друг.;x
EVTTITLE_CM_1053;Pоланд Храбрый;x
EVTDESC_CM_1053;Ваш верный рыцарь Роланд отличился в походе. Он не боится битв, и поднимает боевой дух солдат личной храбростью. Всегда идёт первым в атаку и уходит последним при отступлении. Где нужны всадники, он всегда настаивает на активных действия, часто находясь в течение нескольких дней в тылу врага. Ах, если бы только все солдаты были такими храбрыми и преданными.;x
EVTOPTA_CM_1053;Во истину идеал рыцаря.;x
EVTTITLE_CM_1055;Cмерть Роланда;x
EVTDESC_CM_1055;Битва выиграна, Роланд возглавил небольшую группу рыцарей в погоне, оставив другую часть армии далеко позади. Он проник глубоко в тыл врага, вызвав хаос в его рядах. Никто не знает точно, что случилось - может быть, они зашли слишком далеко или не ожидали контратаки, но ни один из них не вернулся...;x
EVTOPTA_CM_1055;Как жаль, он был моим лучшим рыцарем!;x
EVTDESC_CM_1057;Как только Ваша армия отступила и приготовилась к поражению, Роланд взял небольшую группу рыцарей и бросилася в сторону противника, пытаясь замедлить его, чтобы остальные Ваши силы могли спастись. Говорят, что они боролись яростно и отважно, но ни один из них не вернулся...;x
EVTTITLE_CM_1100;Cаксонские войны;x
EVTDESC_CM_1100;Саксы-язычники, живущие к северу от Франкского королевства в течение длительного времени оборонялись от иноземцев, оставаясь верными своей старой вере. Они совершали набеги на христианские земли, не боясь Бога. Больше так не будет - пришло время привести их к Мечу и Кресту. Милосердием будет, то, что они найдут свою смерть, если не примут христианство.;x
EVTOPTA_CM_1100;Бей язычников, спасай христианский мир!;x
EVTTITLE_CM_1101;Ирминсуль;x
EVTDESC_CM_1101;Вы захватили большое языческое святилище в Падерборне - одно из самых священных мест германского язычества. Здесь стоит великое древо Ирминсуль, которое, как говорят, имеет огромное значение в языческой вере саксов. Для них Ирминсуль является "мировым древом" и местом, из которого они черпают силы и вдохновение.;x
EVTOPTA_CM_1101;Сжечь его!;x
EVTOPTB_CM_1101;Построим церковь вокруг него.;x
EVTOPTC_CM_1101;Не трогайте это дьявольское растение!;x
EVTTITLE_CM_1102;Ирминсуль уничтожен;x
EVTDESC_CM_1102;В саксонии идет жестокая война. [From.GetTitledName] захватив Падерборн, место великого храма Святого дерева Ирминсуль, отдаёт приказ своим войскам сжечь святое дерево, а затем уничтожить храм;x
EVTOPTA_CM_1102;Ирминсуль! Нет! Вы за это заплатите, ублюдки!;x
EVTOPTB_CM_1102;Святотатство!;x
EVTOPTC_CM_1102;Gloria in excelsis Deo!;x
EVTTITLE_CM_1104;Cуд крови в Саксонии;x
EVTDESC_CM_1104;В ходе Саксонской войны, Вы захватили много пленных. Многие из них благородного происхождения и агрессивно относятся к нашей праведной христианской религии. Они верны языческой вере и презирают имя Христа. Возможно, пришло время преподать им урок - наказание лидеров укрепит наше дело. И, дай Бог, вселит страх в сердца наших врагов.;x
EVTOPTA_CM_1104;Всех обезглавить!;x
EVTOPTB_CM_1104;Будем милостивы к этим язычникам.;x
EVTTITLE_CM_1105;Bидукинд;x
EVTDESC_CM_1105;После упорного сопротивления и поражения, в землях саксонских язычников недовольство продолжает кипеть. Саксы отчаянно цепляются за свои старые традиции. Сборщики налогов, грабят местное население, вопреки церковным правилам. Всё это было неприятностью для новых правителей, но не представляло серьезную угрозу. Теперь всё изменилось, лидер повстанцев объединил мятежных саксов и собрал их для более согласованных атак. Он называет себя Видукинд, что означает "дитя леса", с явным намёком на старые языческие мифы. Его армия растёт с каждым днём...;x
EVTOPTA_CM_1105;Треклятые саксы!;x
EVTTITLE_CM_1108;Kрещение Видукинда;x
EVTDESC_CM_1108;[Root.PrimaryTitle.GetFOA], Ваш старый враг Видукинд, прислал сообщение, что признаёт не только Вашу силу, но и превосходство христианской веры и просит свободного прохода, чтобы прибыть к Вам в замок для крещения как истинного христианина. Он говорит, что хочет только мира и за щедрость в ответ он будет Вашим верным слугой.;x
EVTOPTA_CM_1108;Я встречу его и крещу.;x
EVTOPTB_CM_1108;А давайте пригласим его и убьём.;x
EVTOPTC_CM_1108;Я даже отвечать ему не стану.;x
EVTTITLE_CM_501;Kонец аваров;x
EVTDESC_CM_501;Аварский каганат был создан в Европе в 567 году после того, как авары переселились в Карпатский бассейн с востока. Они разгромили гепидов созных с Лангобардами, и сформировали сильное государство в этом районе. Длительное время они чередовали войну и перемирие с Восточной Римской империей и имели тесные отношения с ломбардскими королями. Теперь, каганат пал - эти земли больше не контролируются аварской династией и снова называются древним именем "Паннония".;x
EVTOPTA_CM_501;Да здравствует [Root.GetTitle]!;x
EVTOPTB_CM_501;Горе!;x
EVTOPTC_CM_501;Sic transit gloria mundi.;x
EVTTITLE_CM_502;Итальянское королевство;x
EVTDESC_CM_502;Древнее ломбардское королевство было создано в Италии после долгой истории переселений, происходящих в Северной Европе. По пути, сами лангобарды изменились, и попали под влияние региона. Наконец, свершилось, Ломбардии больше нет, а это значит, что в дальнейшем мы будем говорить о королевстве Италия, но ломбарское наследие не должно быть забыто...;x
EVTOPTA_CM_502;Да здравствует [Root.GetTitle]!;x
EVTOPTB_CM_502;Оно не будет забыто!;x
EVTOPTC_CM_502;Sic transit gloria mundi.;x
#temple_baron_slavic_pagan;Шаман;x
#temple_baron_slavic_pagan_reformed;Шаман;x
#temple_baron_baltic_pagan;Шаман;x
#temple_baron_baltic_pagan_reformed;Шаман;x
#temple_baron_aztec;Шаман;x
#temple_baron_aztec_reformed;Шаман;x
#temple_baron_mazdaki;Ваграм;x
#temple_baron_manichean;Ваграм;x
#coa_plain_pagan;Простой;x
#coa_plain_indian;Простой;x
PICK_YOUR_STARTING_ERA;Выберите эру;x
PICK_STARTING_ERA_TEXT;Игра Crusader Kings II охватывает период почти в 700 лет. Выберите точку временной шкалы, с которой хотите начать играть.;x
DARK_AGES;Раннее Средневековье;x
DARK_AGES_INFO;Раннее Средневековье началось с падения Западной Римской империи в начале V века. Ранняя часть этой эпохи узрела Великое переселение Народов. Такие как готы и лангобарды осели в Южной Европе, франки поселились в Галлии, Саксы поселились в Великобритании и Германии. Восточная Римская империя была жестоко ослаблена давлением готов и аваров, и с трудом воевала со старым Персидским врагом. Подъем ислама показал силу арабов: они покорили огромные территории на Ближнем Востоке и в Северной Африке. В Индии несколько великих династии боролись за власть с Раштракурами концу VIII века. В степях обрели свою мощь Хазары. В Скандинавии дела могли измениться таким образом, что это повлияло бы на весь континент...;x
VIKING_ERA;Эпоха викингов;x
VIKING_ERA_INFO;К середине IX века, скандинавские разбойники и авантюристы, известные как викинги, уже начали оставлять свой след на карте Европы, борясь за власть на Руси и Британских островах, путешествия и совершая набеги на Средиземноморье. Династия Каролингов, потомков Карла Великого, создала могучие государства во Франции, Италии и Германии, а ислам прочно утвердился в Испании под контролем династии Омейядов и быстро распространился в Персии через правителей династии Саффаридов, проникнув в долину Инда. Византия держится, но страдает под растущим давлением со стороны Халифата и болгар, в то время как мадьяры, добравшись до западных степей уже готовы предъявить свои претензии на Карпатский бассейн, а на востоке могущественная индуистская династии Пратихар расширяет свои владения.;x
EARLY_MED;Высокое Средневековье;x
EARLY_MED_INFO;К концу X - началу XI веков мусульманский мир изменился, его возглавили турецкие династии, такие как Сельджуки и Газневиды, доминируя в Персии. Византия всё ещё самостоятельна, но уже в ожидании худших времён и вторжениё. Центральная и Западная континентальная Европа разделена между Францией и Священной Римской Империей, в то время как христианские короли идут против сломленной и ослабленной мусульманской Испании. Скандинавия стала христианской, а переселенцы из неё на русских и британских землях теперь ассимилируются с местным населением. Тем не менее, потомки викингов в Нормандии и Италии готовят новые завоевания, приближается время Первого крестового похода...;x
HIGH_MED;Эра монголов;x
HIGH_MED_INFO;Когда Европа вступила в XIII век, Константинополь был ослаблен турками и разграблен Четвёртым крестовым походом - Византия серьёзно пострадала. Турки ещё правят в Персии и на Ближнем Востоке, а в Индии множество новых царств соперничает за власть после падения старых династий. Нормандские завоевания привели к новым политическим и династическим столкновениям Англии и Франции, а христианские королевства в Испании неумолимо укрепляются. Скандинавия оставила язычество позади и становится более централизованной, а русские княжества борятся за власть в тени болгар и половцев. В Германии и Италии Священная Римская империя стоит твёрдо, но на востоке вступает в игру новая сила - вторжение монголов в Восточную Европу и Персию изменило баланс сил во всей Западной Евразии...;x
LATE_MED;Позднее Средневековье;x
LATE_MED_INFO;Европа эпохи Позднего Средневековья стала совсем другой в сравнении с несколькими веками назад. В Испании доминируют христианские королевства, мусульманские правители закрепились на юге. Священная Римская империя по-прежнему доминируют в Центральной Европе рядом с сильной Венгрией, в то время как Франция и Англия, в связи с династическими конфликтами эпохи Нормандского завоевания, готовы начать долгую и кровавую войну. Золотая Орда и Ильханат преобладают в степях и Персии, вынуждая каждого правителя от Центральной Европой до Индии не терять монголов из виду. Династия Туглак создала огромную империю в Индии, а Северная Африка разделена между арабскими династиями. Турецкое господство на Ближнем Востоке, казалось бы уже закончилось с монгольскими завоеваниями, но в Анатолии возникла новая сила - династия Османов...;x
PICK_ERA_YEAR;$YEAR$ н.э.;x
ERA_CHAR_INFO_6392;Сын Пипина Короткого и потомок Карла Мартелла, Шарлемань (или Карл, как современники называли его) стал совместно править франками с братом Карломаном в 769г. После двухлетней борьбы за власть, Карломан внезапно и удобно заболел и умер, оставив Карла в качестве единого правителя франков, который приступил к расширению королевство в размерах больших чем когда-либо прежде, завоевав Саксонию, Ломбардию и другие земли. Это получилось благодаря использованию в равной мере хорошего стратегического планирования и жестокости. В конечном счёте Папа Лев III короновал его как императора Священной Римской империи, а его потомки управляли огромными частями Европы долгие годы.;x
