#CODE;RUSSIAN;x
EVTDESC_CM_1076;Несчастная женщина, [From.GetDynName], появилась у Ваших ворот. Её муж, [FromFrom.GetTitledName], недавно погиб и она просит у Вас убежища для себя и своего ребёнка. Она утверждает, что брат её покойного мужа хладнокровно убил его, чтобы завладеть страной и теперь она опасается за свою жизнь.;x
EVTOPTA_CM_1076;Здесь вам всегда будут рады.;x
EVTOPTB_CM_1076;Прошу прощения, но меня это не касается.;x
EVTDESC_CM_1077;Стало известно, что [FromFrom.GetDynName], жена [FromFromFrom.GetFirstName]а, получила убежище при дворе правителя, известного как [From.GetTitledName]. Несомненно, против Вас готовится заговор...;x
EVTOPTA_CM_1077;Это не останется безнаказанным.;x
EVTDESC_CM_1078;Ваши солдаты привели семью [FromFromFrom.GetFirstName]а к Вам. [FromFrom.GetDynName] упала на колени, умоляя Вас о пощаде.;x
EVTOPTA_CM_1078;Заприте их в монастыре.;x
EVTOPTB_CM_1078;Нельзя оставлять их в живых.;x
EVTDESC_CM_1080;Семья [From.GetDynName] появилась у ворот, умоляя о Вашей защите - это одинокая и обездоленная женщина со своим ребёнком. Слабым и нервным голосом она начала говорить: "[Root.PrimaryTitle.GetFOA], у меня ничего не осталось, я падаю к Вашим ногам и молю Вас о милосердии. В произошедшем нет моей вины, ведь Вашим врагом был Ваш брат, а не я.";x
EVTOPTA_CM_1080;Монастырь послужит вам убежищем.;x
EVTOPTB_CM_1080;Змеёнышей убивают прежде чем они смогут укусить.;x
EVTTITLE_CM_1120;Cторож брату моему;x
EVTDESC_CM_1120;Ваша мать пришла повидаться с Вами: "Сын мой, заговоры твоего брата крайне опасны. Я знаю, ты любишь его, как и я, но с этим нужно что-то делать. С твоего позволения, я навещу его и сделаю всё, что в моих силах для решения конфликта. Он не должен ступить на путь правителя франков, пытаясь завладеть твоей судьбой. Боюсь, если не вмешаться, будет кровавая война. Позволь мне помочь. Поверь, так будет лучше."\nВы внимательно смотрите на свою мать, пытаясь прочесть её мысли. Её взгляд непривычно уверенный, он излучает решительность.;x
EVTOPTA_CM_1120;Хорошо, мама. Разберись с этим.;x
EVTOPTB_CM_1120;Это бессмысленно.;x
EVTDESC_CM_1121;Ваша мать Бертрада прибыла ко вратам Вашего замка. Она появилась с небольшим сопровождением и просит Вас об аудиенции. Впустить её?;x
EVTOPTA_CM_1121;Да, пропустите её.;x
EVTOPTB_CM_1121;Мне нечего сказать этой женщине.;x
EVTTITLE_CM_1122;Mать и сын;x
EVTDESC_CM_1122;Вечером за ужином Ваша мать заговорила о Вашем детстве и её любви к Вам: "Знаю, тебе больно осознавать, что я поддерживаю твоего брата, но прошу тебя, давай вспомним о хорошем. Мне бы хотелось забыть на минуту о проблемах, проведя хороший вечер в дружеской обстановке и поужинать со своим сыном. Вот, я принесла отличное вино, давай выпьем и поболтаем о былых временах.";x
EVTOPTA_CM_1122;Что ж... хорошо, выпьем.;x
EVTOPTB_CM_1122;Я не могу тебе верить, мама. Прошу, уйди.;x
EVTDESC_CM_1123;Ваша мать ушла рано утром, до того, как Вы проснулись. Странно было видеть её снова, но что ещё более странно - слабость и ноющая боль в животе. Похоже, прошлым вечером, Вы съели или выпили что-то не то.;x
EVTOPTA_CM_1123;Что-то не так...;x
BM_BM_CHARLEMAGNE_DESC;Раннее Средневековье началось с падения Западной Римской империи в начале V века. Начало этой эпохи ознаменовалось Великим переселением народов. Такие германские племена, как готы и лангобарды обосновались в Южной Европе, франки поселились в Галлии, саксы переправились через море и осели в Британии. Восточная Римская империя была жестоко ослаблена давлением готов и аваров, и с трудом воевала со старым Персидским врагом. Подъём ислама показал силу арабов: они покорили огромные территории на Ближнем Востоке и в Северной Африке. В Индии несколько великих династии боролись за власть с Раштракурами в конце VIII века. В степях набирают мощь Хазары, а в Скандинавии вещи могут измениться таким образом, что это может повлиять на весь континент...;x
winter_soldier_desc;Этот человек овладел искусством ведения боя в условиях зимы и знает, как применить её суровые черты с пользой;x
tut_0a_15;Вассальный лимит. Превышение этого значения будет иметь негативное воздействие на сбор налогов и ополчения от Ваших вассалов. Также Вы можете потерять вассальные связи после смерти. Чтобы это предотвратить, жалуйте Вашим вассалам высокие титулы, чтобы позволить им иметь своих вассалов. Наведите указатель мыши на число, чтобы увидеть, как расчитывается предел.;x
tut_4a_8;Если Вы хотите, чтобы персонаж относился к Вам лучше, Вы можете даровать ему почётный титул. Нажмите кнопку "Пожаловать почётный титул". Совет: титул шута мало кому придется по вкусу. Лучше выберите смотрителя лебедей.;x
tut_5a_16;Справа Вы можете увидеть вкладку с названием "Флот". Нажмите, и Вы увидите кнопки для призыва флота. Призовите флот Вашего вассала, эрла Файфа, и направьте корабли к Гоури.;x
tut_5a_21;Слева вверху находится индикатор боевого духа, кнопка роспуска и кнопка деления (формирования) отряда. Далее находится информация о количестве кораблей, а внизу - их грузоподъёмность. От нее зависит количество войск, которое поместится на выбранных кораблях. К сожалению, это число меньше, чем количество человек в выбранном Вами отряде, поэтому выберите отряд снова.;x
#tut_4a_4;To get started, right click your half-brother, Earl Malmure of Atholl. You will find him at the bottom left of the family tab, under the header 'siblings'. You will see two icons. The left one will take you to his character screen. The right one is for diplomacy actions though, so click that. (The portrait you see here is just an example, not the actual Earl.);Pour commencer, faites un clic droit sur votre demi-frиre, le comte Malmure d'Atholl. Il se trouve en bas а gauche de l'arbre gйnйalogique, sous la dйnomination 'frиres et sњurs'. Vous verrez йgalement deux icфnes. Celle de gauche vous donne accиs а la fiche de ce personnage, celle de droite aux actions de diplomatie. Cliquez sur celle de droite. (Le portrait du comte est juste un exemple, il ne s'agit pas du vйritable comte);Klickt als ersten Schritt bitte auf Euren Stiefbruder, Graf Malmure von Atholl. Ihr findet ihn unten links im Familienreiter, unter der Ьberschrift ‚Geschwister‘. Hier seht Ihr zwei Symbole. Das linke Symbol bringt Euch zum Charakterbildschirm,  das rechte wird fьr diplomatische Aktionen verwendet. Wдhlt bitte das rechte Symbol (Diplomatie) aus. (Das hier angezeigte Bild hat nur Beispielfunktion und zeigt nicht den echten Grafen.);;Para comenzar, haz clic sobre tu hermanastro, Earl Malmure de Atholl, con el botуn derecho. Le encontrarбs en la parte inferior izquierda de la pestaсa Familia, bajo el encabezado 'hermanos'. Verбs dos iconos: el de la izquierda te llevarб a la pantalla de tu personaje, mientras que el de la derecha ofrece acciones diplomбticas. Haz clic en este ъltimo. (El retrato que aquн ves es solo un ejemplo, no es el Conde.);;;;;;;;;x
#TRIBAL_VASSAL_CONTROL_ON;Gives total control over tribal vassal levies.\n;Donne le contrфle total sur les troupes des vassaux tribaux.\n;Verleiht vollstдndige Kontrolle ьber die Stammestruppen von Vasallen.\n;; Da un control total sobre las levas tribales vasallas.\n;;;;;;;;;x
#TRIBAL_VASSAL_CONTROL_OFF;Tribal vassals will not provide levies and instead serve as your allies.\n;Les vassaux tribaux ne fournissent pas de troupes. Au lieu de cela, ils vous servent en tant qu'alliйs.\n;Stammesvasallen liefern keine Truppen, sondern zдhlen als Verbьndete.\n;;Los vasallos tribales no proporcionarбn levas pero sн te servirбn como aliados.\n;;;;;;;;;x
#enables_centralization_laws;Enables Centralization Laws for Dukes and above.;Active les lois de centralisation pour les ducs et titres supйrieurs.;Aktiviert Zentralisierungsgesetze fьr Herzцge und hцhere Rдnge.;;    Habilita las Leyes de Centralizaciуn para Duques y superiores.;;;;;;;;;x
#disables_centralization_laws;Disables Centralization Laws.;Dйsactive les lois de centralisation.;Deaktiviert Zentralisierungsgesetze.;;Deshabilita las Leyes de Centralizaciуn      ;;;;;;;;;x
BAD_SERVER_PASSWORD;Неверный пароль, попробуйте ещё раз.;x
OBSERVE;Режим обзора;x
EVTTOOLTIP91374A;[Root.Spouse.GetName] получит просьбу оставить персонажа [From.GetName] в покое.;x
EVTTOOLTIP91374B;[Root.Spouse.GetName] проинформируется о планах персонажа [From.GetName].;x
LEARNING_SCENARIO;Обучающий сценарий;x
tb_steppe_barracks_1;Казармы;x
tb_steppe_barracks_2;Казармы;x
tb_steppe_barracks_3;Казармы;x
tb_steppe_barracks_4;Казармы;x
tb_steppe_stable_1;Конюшни;x
tb_steppe_stable_2;Конюшни;x
tb_steppe_stable_3;Конюшни;x
tb_steppe_stable_4;Конюшни;x
tb_arsenal_1;Оружейная;x
tb_arsenal_2;Оружейная;x
tb_arsenal_3;Оружейная;x
tb_arsenal_4;Оружейная;x
tb_hillfort_1_desc;Простое земляное укрепление даст некоторую защиту от наших врагов.;x
tb_hillfort_2_desc;Деревянные ограждения помогут укрепить защиту крепости.;x
tb_hillfort_3_desc;Укрепляя деревянные заграждения камнями, мы существенно усилим обороноспособность крепости.;x
tb_hillfort_4_desc;Каменные стены сделают крепость действительно прочной и долговечной.;x
tb_market_town_1_desc;Деревня среди нашего поселения поможет развить торговлю.;x
tb_market_town_2_desc;Расширение деревни в городок привлечёт больше людей и улучшит нашу торговлю.;x
tb_market_town_3_desc;Немного денег и городок вырастет в крупный город, что привлечёт множество торговцев.;x
tb_market_town_4_desc;Город разрастётся и станет центром торговли в этих землях.;x
tb_market_town_1;Деревенский рынок;x
tb_market_town_2;Рыночный городок;x
tb_market_town_3;Городской рынок;x
tb_market_town_4;Большой городской рынок;x
tb_arsenal_desc;Здесь изготавливается, чинится и хранится оружие для войны.;x
tb_training_grounds_desc;Здесь собирается наше ополчение, чтобы тренироваться и вооружаться.;x
tb_barracks_desc;Здесь собираются сильные мужчины, чтобы вступить в ряды нашей армии во время войны.;x
tb_militia_barracks_desc;Здесь наши поселенцы готовятся к войне.;x
CB_NAME_DECADENCE_USURPTION;Узурпация;x
WAR_NAME_DECADENCE_USURPTION;$ORDER$$FIRST_ADJ$ Узурпация;x
cb_decadence_usurption_desc;Мусульмане могут использовать этот Casus Belli, чтобы узурпировать титулы у декадентов из их династии.;x
tribal_organization_desc;Племенная организованность - это закон, аналогичный Авторитету Короны у феодалов. Тем не менее, даже высоко организованные племена имеют незначительный контроль в пределах вассальной иерархии.;x
tribal_organization_0_desc;При низкой организации, вожди почти не имеют контроля над своими вассалами.;x
tribal_organization_1_desc;Вожди имеют ограниченное влияние на своих вассалов.;x
tribal_organization_2_desc;Власть вассалов и вождей в некотором роде сбалансирована.;x
tribal_organization_3_desc;Вожди обретают власть над своими вассалами.;x
tribal_organization_4_desc;Вожди имеют контроль над своими вассалами, похожий на феодальный.;x
adopt_feudalism;Принять феодализм;x
adopt_republicanism;Основать торговую республику;x
adopt_feudalism_desc;Я могу оставить племенные порядки позади и стать феодалом.;x
adopt_republicanism_desc;Я могу оставить племенные порядки позади и основать торговую республику.;x
#adopt_feudalism_tooltip_1;Government changed to Feudal.\n;Le gouvernement est dйsormais fйodal.\n;Die Regierungsform wurde zu Feudalherrschaft geдndert.\n;;El gobierno ha cambiado a Feudal.\n;;;;;;;;;x
adopt_feudalism_tooltip_2;Любое племенное поселение с полностью обустроенной §YКрепостью§! становится феодальным.;x
#adopt_republicanism_tooltip_1;Government changed to Merchant Republic.\n;Le gouvernement est dйsormais une rйpublique marchande.\n;Die Regierungsform wurde zu Handelsrepublik umgewandelt.\n;;El gobierno cambiу a Repъblica Mercante.\n     ;;;;;;;;;x
adopt_republicanism_tooltip_2;Любое племенное поселение с полностью обустроенным §YРынком§! становится городским.;x
form_new_kingdom_requirement_tooltip;Владеть тремя герцогскими титулами\n;x
form_new_empire_requirement_tooltip;Владеть тремя королевскими титулами\n;x
EVTDESC8027;Слишком долго Вы ограничивали наши исторические права и свободы. Пришло время снизить Ваши привилегии вождя - примите наши требования мирно или встретитесь с последствиями! Будьте уверены, со мной другие, такие же полные решимости, они полностью поддерживают меня...\nПодпись:\n [From.GetTitledName];x
AIREASON_ENVIOUS;Завистливый;x
FE_LOAD;Загрузить;x
PLAY;Играть;x
AIREASON_DOESNT_CARE;[GetTitledFirstName] не заботится об этом;x
AIREASON_KIND;Добрый;x
AIREASON_CRUEL;Жестокий;x
AIREASON_JUST;Справедливый;x
AIREASON_WROTH;Гневный;x
TRIBALS_CANT_BUILD_HOLDINGS;§YПлемена не могут основывать поселения§!;x
TRIBALS_CANT_BUILD_HOLDINGS_DESC;Свободные земли дают племенам больше войск. Чтобы основать новые поселения, Вам необходимо принять феодализм или основать республику (проверьте свои Решения).;x
vassal_zun_judgement_decision;Испытание Зуна;x
vassal_zun_judgement_decision_desc;[Root.GetTitledFirstName] окажется в яме посреди пустыни, где будет наедине с Зуном в течение нескольких дней и получит "справедливость", которую заслуживает.;x
EVTDESCCM15002;Стражники посетили меня сегодня и бросили вниз веревку. Надеюсь, у меня хватит сил, чтобы выбраться.;x
EVTOPTACM15002;Свобода!;x
EVTDESCCM15004;Лучи солнца обжигают мне кожу, она трескается и кровоточит. Я чувствую, как будто проваливаюсь в пустоту, а затем уплываю прочь из этой ямы.;x
EVTOPTACM15004;Я так и умру здесь?;x
EVTDESCCM15005;Кто здесь? Пожалуйста, помогите мне! Я слышу, Вы там снаружи! Пожалуйста, умоляю, вытащите меня отсюда!;x
EVTOPTACM15005;Он был там? Или это только плод моего воображения?;x
EVTDESCCM15006;Лёжа в этой яме, надеясь на спасение, я начинаю понимать, что никто не придёт. Они бросили меня здесь? Нет, этого не может быть! Нужно продолжать верить, это единственное, что мне осталось.;x
EVTOPTACM15006;Это испытание веры. Я докажу, что заслуживаю жизни!;x
EVTDESCCM15007;Лёжа на спине, я наблюдаю, как солнце медленно сжигает меня. Эта яма - настоящая пытка, жар вгрызается в кожу, как тысячи мелких лезвий. Я надеюсь на спасение, на свободу, надеюсь, что мои пленители освободят меня, но глубоко внутри начинию понимать...;x
EVTOPTACM15007;Меня сможет освободить только Зун!;x
CANNOT_PLAY_CHARLEMANGE_BOOKMARK_WITHOUT_DLC;Требуется Charlemagne (дополнение);x
CANNOT_PLAY_TOG_BOOKMARK_WITHOUT_DLC;Требуется The Old Gods (дополнение);x
frisian;Фризск;x
tribal_duke_frisian;Верховный вождь;x
tribal_duke_female_frisian;Верховный вождь;x
tribal_duchy_of_frisian;Верховное вождество;x
viking_age_cb_tooltip;Персонажи германских религий теперь имеют новые Casus Belli (поводы для войны).;x
tb_war_camp_1;Военный лагерь;x
tb_war_camp_2;Военный лагерь;x
tb_war_camp_3;Военный лагерь;x
tb_war_camp_4;Военный лагерь;x
tb_war_camp_desc;Здесь воины племени собираются, чтобы отточить свои навыки и подготовиться к войне.;x
tb_practice_range_1;Стрельбище;x
tb_practice_range_2;Стрельбище;x
tb_practice_range_3;Стрельбище;x
tb_practice_range_4;Стрельбище;x
tb_practice_range_desc;Лучники племени встречаются здесь, чтобы соревноваться и практиковать свои стрелковые навыки.;x
d_pskov;Псков;x
d_kola;Кола;x
d_kola_adj;Кольск;x
expel_zun_warriors;Изгнать Рыцарей Солнца;x
donate_money_to_zun_warriors;Пожертвовать 300¤ Рыцарям Солнца;x
expel_zun_warriors_desc;Я могу изгнать Рыцарей Солнца из страны и захватить их замки. Однако столь нечестивый акт не останется без внимания...;x
donate_money_to_zun_warriors_desc;Я могу передать деньги Рыцарям Солнца в обмен на благочестие и пожизненное уважение со стороны жрецов.;x
d_haruriyyah;Харурийя;x
d_haruriyyah_adj;Харурийя;x
#expel_haruriyyah;Изнать воинов Харурийя;x
donate_money_to_haruriyyah;Пожертвовать 300¤ Харурийя;x
#expel_haruriyyah_desc;Я могу изгнать воинов Харурийя из страны и захватить их замки. Однако столь нечестивый акт не останется без внимания...;x
donate_money_to_haruriyyah_desc;Я могу передать деньги воинам Харурийя в обмен на благочестие и пожизненное уважение со стороны священства.;x
expelled_d_zun_warriors;Изгнал Рыцарей Солнца;x
expelled_d_haruriyyah;Изгнал воинов Харурийя;x
EVTDESC_CM_4399;[Root.PrimaryTitle.GetFOA], столь щедрый дар не будет забыт. Вы можете рассчитывать на мою дружбу и поддержку священников. Будьте уверены, Вы будете вознаграждены на Небесах, если не на Земле!\n\n[From.GetTitledFirstName];x
EVTOPTA_CM_4399;[Root.Religion.GetRandomGodName] с Вами!;x
OVERWRITE_HOLDING;Основать новое поселение, разрушив племенное;x
borrowed_from_haruriyyah;Должен 300¤ Харурийя;x
EVTDESC_CM_4303;[Root.PrimaryTitle.GetFOA], мир Вам. Как Вы наверное знаете, наш Орден нуждается в лидерах, и, учитывая Ваш долг перед нами, я бы предпочёл попросить, чтобы Ваш благородный сын [FromFrom.GetFirstName] вступил в наши ряды. Разумеется, это исключит его из линии наследования. Аллах с Вами,\n\n [From.GetTitledName];x
EVTTITLE_CM_4309;Xарурийя;x
EVTDESC_CM_4309;Мусульманские воины основали новый духовный орден. Они утверждают, что следуют традиции учения Харури, поклявшись защищать ислам, сражаясь с неверными и многобожниками всех мастей, ведь именно Харури убил халифа Али отравленным мечом, увидев, как тот вредил исламу. Теперь эта новая сила обещает показать такое же мужество и стойкость в борьбе с любыми врагами истинной веры. Они называют себя "Харурийя".;x
EVTOPTA_CM_4309;Они могут нам пригодиться.;x
EVTOPTB_CM_4309;Отравленным мечом? Хм...;x
EVTDESC_CM_4311;[Root.PrimaryTitle.GetFOA], конечно, Харурийя может одолжить Вам 300 золотых. Всё, что мы просим взамен - Ваша будущая помощь в некоторых вопросах по мере их возникновения. Салам алейкум,\n\n [From.GetTitledName];x
EVTDESC_CM_4323;[Root.PrimaryTitle.GetFOA], Орден нуждается в замках, чтобы тренировать войска и поддерживать их дополнительными доходами. Я повелю простить все Ваши долги Ордену в случае, если Вы позволите нам построить замок в месте под названием [FromFrom.GetName]. Мир Вам,\n\n [From.GetTitledName];x
EVTDESC_CM_4324;Харурийя построили замок в округе [Root.GetName]!;x
EVTDESC_CM_4331;Мой [GetFromRelation], [From.GetTitledFirstName], просит у меня разрешения вступить в орден Харурийя, чтобы сражаться с неверными! Он исключится из линии наследования и никогда не сможет опозорить династию.;x
EVTDESC_CM_4353;[Root.PrimaryTitle.GetFOA], Орден нуждается в замках, чтобы тренировать войска и поддерживать их дополнительными доходами. Я обратил внимание, что в Ваших владениях есть подходящее для этого место - [FromFrom.GetName], если быть точным. Я заплачу Вам 100 золотых в обмен на право построить там крепость.\nМир Вам,\n\n [From.GetTitledName];x
OOS_DESC;§Y$PLAYER$§! больше не синхронизирован!\n$MESSAGE$;x
TRIBAL_VIEW_ON_TRAIT;Взгляд племени на черту $TRAIT$: $VALUE$;x
TRAIT_OPINION_TRIBAL;Мнение племени: $VALUE$;x
DONT_HAVE_A_X;НЕ имеется $X$;x
HAVE_A_X;Имеется $X$;x
CHRONICLE_FILL0010;Mестные жители [Root.County.GetAdjective]их земель утверждают, что видели в небе сразу два солнца.;x
CHRONICLE_FILL0011;Kозлёнок с тремя головами родился в [Root.County.GetAdjective]их землях.;x
CHRONICLE_FILL0012;Tысячи ворон заполонили [Root.County.GetAdjective]ие поля, крестьяне лишились урожая.;x
CHRONICLE_FILL0013;Hеобычно много детей родилось в этом году в [Root.County.GetAdjective]их землях.;x
CHRONICLE_FILL0014;Hарод в [Root.County.GetAdjective]их землях празднует - [From.GetTitledFirstName] несет им счастье и благополучие.;x
CHRONICLE_FILL0015;B месте, известном как [Root.GetName] с неба упала звезда и убила трёх коров.;x
CHRONICLE_PLAYER_INHERITANCE_LANDLESS;B этот день, [GetDateText]г [From.GetFirstName] теряет свои титулы и решает передать династические летописи человеку, известному как [Root.GetTitledName].;x
CHRONICLE_WON_BATTLE_FOUGHT;B этот славный день [Root.GetTitledName] побеждает в [Root.Location.County.GetAdjective]ой битве против [From.TopLiege.PrimaryTitle.GetAdjective]их войск, которые возглавляет [From.GetTitledName].;x
CHRONICLE_LOST_BATTLE_FOUGHT;K своему несчастью [Root.GetTitledName] терпит поражение в [Root.Location.County.GetAdjective]ой битве против [From.TopLiege.PrimaryTitle.GetAdjective]их войск, которые возглавляет [From.GetTitledName].;x
CHRONICLE_WON_BATTLE_BUT_DIDNT_FIGHT;Aрмия правителя, известного как [Root.TopLiege.GetTitledName], которую возглавляет [Root.GetTitledName], побеждает в [Root.Location.County.GetAdjective]ой битве против [From.TopLiege.PrimaryTitle.GetAdjective]их войск.;x
CHRONICLE_LOST_BATTLE_BUT_DIDNT_FIGHT;Aрмия правителя, известного как [Root.TopLiege.GetTitledName], которую возглавляет [Root.GetTitledName], терпит поражение в [Root.Location.County.GetAdjective]ой битве против против [From.TopLiege.PrimaryTitle.GetAdjective]их войск.;x
EVTOPTM96500;Зимние условия;x
in_hiding_desc;Этот человек скрывается от убийц, преследователей и прочих потенциальных угроз, но такой образ жизни имеет свою цену...;x
INTERACTION_NOT_IN_HIDING;Цель НЕ должна скрываться;x
zun_judgement;Испытан Зуном;x
IS_DYING;Умирает;x
ISNT_DYING;НЕ умирает;x
LANDED_SIBLING_BONUS;Брат/сестра с землёй;x
LANDED_HALF_SIBLING_BONUS;Сводн. брат/сестра с землёй;x
LANDED_NIECE_BONUS;Племянник/племянница с землёй;x
LANDED_CHILD_BONUS;[Root.GetSonDaughter] с землёй;x
LANDED_GRAND_CHILD_BONUS;Внук/внучка с землёй;x
LANDED_PARENT_BONUS;[Root.GetFatherMother] с землёй;x
LANDED_UNCLE_AUNT_BONUS;[Root.GetUncleAunt] с землёй;x
LANDED_GRAND_PARENT_BONUS;Дед/бабка с землёй;x
LANDED_GREAT_GRAND_PARENT_BONUS;Прадед/прабабка с землёй;x
LANDED_COUSIN_BONUS;Кузен/кузина с землёй;x
LIEGE_PRESTIGE;Престиж от вассалов: §G+$VALUE$§!;x
INTERACTION_TRIBAL_TITLE_ALLOWS_REVOKATION;Организация племенного титула (§Y$TITLE$§!) позволяет отзыв;x
CHRONICLE_FOUNDED_NEW_KINGDOM_OR_EMPIRE;Являя миру своё величие, [Root.GetDynName] основывает государство [Root.PrimaryTitle.GetFullName].;x
CHRONICLE_FILL0016;Hеобычайно богатый урожай дала в этом году [Root.PrimaryTitle.GetAdjective]ая земля.;x
CHRONICLE_ADOPTED_FEUDALISM;Oтныне [Root.GetDynName] вводит феодальные порядки на своих землях, оставив племенные обычаи позади.;x
CHRONICLE_FOUNDED_MERCHANT_REPUBLIC;Oтныне [Root.GetDynName] основывает торговую республику на своих землях, оставив племенные обычаи позади.;x
EVTDESC_CM_1160;Вечером моя мать [Root.Mother.GetFirstName] выступила прелюдно с весьма агрессивной критикой. Она сказала, что м[Root.Spouse.GetLordLady] [Root.Spouse.GetHusbandWife] не знает своё место и [Root.Spouse.GetHersHis] следует держать на коротком поводке. Теперь м[Root.Spouse.GetLordLady] [Root.Spouse.GetHusbandWife] смотрит умоляюще, ища моей поддержки...;x
EVTOPTA_CM_1160;Мама права.;x
EVTOPTB_CM_1160;Мама, замолчи. Ты перешла черту.;x
EVTOPTC_CM_1160;С меня хватит. Ты отправляешься в монастырь!;x
EVTDESC_CM_1172;Ваша мать пришла повидаться с Вами: "[Root.GetSonDaughter] м[Root.GetLordLady], я встревожена. Твой советник, а именно [From.GetJobTitle] [From.GetTitledFirstName], похоже совсем не действует в наших интересах, неся свою службу. Боюсь, [From.GetSheHe] может представлять опасность твоему будущему правлению.";x
EVTOPTA_CM_1172;Ты права, [From.GetJobTitle] покинет свой пост.;x
EVTOPTB_CM_1172;[From.GetTitledFirstName] останется на своём посту.;x
EVTOPTC_CM_1172;С меня довольно, ты отправляешься в монастырь!;x
TRIBAL_VASSAL_TAX_MODIFIER;Племенной налог;x
