#CODE;RUSSIAN;x
introduce_eunuch;Ваши слуги удалились, чтобы привести евнуха.;x
no_to_eunuchs;Вы отказываетесь иметь дело с этим евнухом.;x
EVTDESCLoR.801;Евнуха приводят, и Вы сразу замечаете, что за глазами этого молодого человека скрывается острый ум. Его лояльность по отношению к Вам не вызывает сомнений. К тому же его не могут соблазнить и повернуть против Вас козни женщин. Несмотря на свои годы, он уже завоевал известность за свои боевые способности.;x
EVTOPTALoR.801;Ты будешь хорошо служить мне.;x
EVTDESCLoR.802;Евнуха приводят, и Вы сразу замечаете, что за глазами этого молодого человека скрывается острый ум. Его лояльность по отношению к Вам не вызывает сомнений. К тому же его не могут соблазнить и повернуть против Вас козни женщин. Несмотря на свои годы, он уже завоевал известность за свои дипломатические способности.;x
EVTDESCLoR.803;Евнуха приводят, и Вы сразу замечаете, что за глазами этого молодого человека скрывается острый ум. Его лояльность по отношению к Вам не вызывает сомнений. К тому же его не могут соблазнить и повернуть против Вас козни женщин. Несмотря на свои годы, он уже завоевал известность за управленческие таланты.;x
EVTDESCLoR.804;Евнуха приводят, и Вы сразу замечаете, что за глазами этого молодого человека скрывается острый ум. Его лояльность по отношению к Вам не вызывает сомнений. К тому же его не могут соблазнить и повернуть против Вас козни женщин. Несмотря на свои годы, он уже завоевал известность за свое мастерство в интригах.;x
EVTDESCLoR.805;Евнуха приводят, и Вы сразу замечаете, что за глазами этого молодого человека скрывается острый ум. Его лояльность по отношению к Вам не вызывает сомнений. К тому же его не могут соблазнить и повернуть против Вас козни женщин. Несмотря на свои годы, он уже завоевал известность за свою ученость.;x
EVTDESCLoR.830;Ваш заключенный был ослеплён и отпущен. Ещё с одной угрозой для Ваших амбиций покончено.;x
EVTOPTALoR.830;Смотрите под ноги.;x
EVTTOOLTIPLoR.831;[Root.GetTitledFirstName] ослепляется.;x
EVTDESCLoR.831;Ваши тюремщики входят в Вашу камеру, ухмыляясь от уха до уха - опыт подсказывает Вам, что это очень плохой знак. "Хорошие новости!" - весело говорит один из них - "[From.GetTitle] приказывает Вас освободить... после того, как Вы будете ослеплены. Внимательно посмотрите на эту камеру, потому что это последнее, что Вы увидите!";x
EVTOPTALoR.831;Д-держитесь подальше от меня!;x
EVTDESCLoR.832;Ваш заключённый был оскоплён и отпущен. Его крики были слышны на всем пути до Вашего кабинета.;x
EVTOPTALoR.832;Он предвидел это.;x
EVTTOOLTIPLoR.833;[Root.GetTitledFirstName] оскоплён.;x
EVTDESCLoR.833;Шум около вашей камеры внезапно будит Вас и Вы требуете, чтобы Вам сказали, что происходит. Ваши тюремщики входят в сопровождении старого, беззубого человека, который несет полную сумку хирургических инструментов. "[From.GetTitle], проявляя бесконечное милосердие, приказал отпустить Вас," - сказал один из охранников. - "После оскопления...";x
EVTOPTALoR.833;Нет! НЕТ!!! НЕЕЕЕТ!!!!!;x
EVTDESCLoR.834;Вы оскопили мальчика и превратили его в евнуха. Вы отлично поработали, не так ли?;x
EVTOPTALoR.834;Тревожное время.;x
EVTDESCLoR.840;Сторонники Синей и Зелёной команд колесниц столкнулись на ипподроме и вспыхнул бунт! Городская стража пытается сдержать ситуацию, Варяжская гвардия также находится рядом. Они сделают фарш из хулиганов до того, как беспорядки распространятся на другие районы, но они могут нанести значительный ущерб...;x
EVTOPTALoR.840;Отдайте приказ Варяжской гвардии.;x
EVTOPTBLoR.840;Городская стража справится.;x
EVTTOOLTIPLoR.841;Варяги готовятся к битве.;x
EVTDESCLoR.841;Сотни фанатов гонок ломали всё на своём пути, но варяги с топорами ворвались в их ряды. Многие пытаются бежать, но варяги бросаются в погоню не проявляя милосердия. Улицы усеяны искромсанными трупами хулиганов, а также случайных прохожих. Варяги - грубый инструмент, которым нужно пользоваться осторожно.;x
EVTOPTALoR.841;Такова судьба тех, кто выступает против меня.;x
EVTTOOLTIPLoR.842;Сплочение городской стражи.;x
EVTDESCLoR.842;Городская Стража вызывает подкрепление из других районов, и, наконец, им удается разогнать беспорядки. Многие районы горят и подвергаются грабежам, но количество потерянных жизней относительно невелико.;x
EVTOPTALoR.842;Века спустя, хулиганство исчезнет.;x
EVTDESCLoR.846;[From.GetFirstName], Ваша бесстыдная дочь, похоже, по уши влюбилась в одного из ваших варяжских телохранителей и это чувство взаимно. Она просила Вашего дозволения выйти замуж за этого человека. Он, по-видимому, из какой-то мелкой северной знати, но вряд ли это можно считать "хорошей семьёй".;x
EVTOPTALoR.846;Очень хорошо. Хоть что-нибудь делает её счастливой.;x
EVTOPTBLoR.846;Боже мой, нет.;x
EVTOPTCLoR.846;Казнить варяга!;x
EVTDESCLoR.851;[From.GetTitledFirstName] передаёт, что несколько членов варяжской гвардии, неистовствовали в своём квартале Константинополя вчера. В своём пьяном угаре, норманны подожгли гостиницу, убили трёх охранников, избили пять местных купцов и двух священников. Люди взывают к справедливости.;x
EVTOPTALoR.851;Накажите их прелюдно.;x
EVTOPTBLoR.851;Ой, да ладно вам. Мальчишки - всегда мальчишки.;x
punish_varangians;Ответственный варяг казнён.;x
free_varangians;Варяги будут освобождены и вернутся к своему командиру.;x
EVTNAMELoR.860;Mежду тем в императорском дворце...;x
EVTDESCLoR.860;Вы наслаждаетесь поздним ужином в Большом дворце в Константинополе, пробуя новые вина, которые привезли из провинции, когда слышите звук далекого взрыва. Окна вылетают, люстра начинает раскачиваться и падает, опрокидывая бокалы. Вы спешите на балкон с видом на город и видите огонь, горящий на одном из складов в доках. Рядом вода в Золотом Роге так же пылает, а огонь уже распространился на несколько кораблей в оживлённой бухте. В то время, как их экипажи пытаются тушить пожар, гавань сотрясает шквал взрывов поменьше, исходящих от горящего склада.;x
EVTOPTALoR.860;Это нужно расследовать!;x
EVTOPTBLoR.860;Красиво, но мне нужно ещё вина.;x
not_interested_in_explosion;Вы забываете обо всём этом взрыве и выпиваете немного вина.;x
EVTTOOLTIPLoR.861;Вы начинаете расследование этого странного взрыва.;x
EVTNAMELoR.861;Oсмотр пепелища.;x
EVTDESCLoR.861;На следующий день после наконец-то потухшего пожара, Вы осматриваете руины складов с Вашим телохранителем. Вы узнаёте у Вашего советника, что в этом здании размещался основной запас жидкого "греческого огня", как его обычно называют за пределами империи. Эта медленно сгорающая жидкость может заставить пылать саму воду и не раз спасала Константинополь от осад. Но ущерб на складе и гавани является наименьшей из Ваших проблем. Не осталось и следа от формулы жидкости, в строжайшей тайне охранявшейся византийским государством с 7-го века. Не стало и алхимиков, которые работали на складе. Без них или формулы, поставки жидкого огня будут прекращены.;x
EVTOPTALoR.861;Это катастрофа!;x
EVTTOOLTIPLoR.862;Вы вернулись во дворец...;x
EVTNAMELoR.862;Hовые пираты!;x
EVTDESCLoR.862;Странные сообщения всплыли о пиратском флоте на Чёрном море. Если верить свидетелям, то тех, кто не сдаётся, пираты сжигают "морским огнём" изрыгающимся из носов их галер. Быть может, эти пираты каким-то образом смогли получить формулу жидкого огня? Если это опасное оружие получит широкое использование врагами империи, мы потеряем решающее преимущество! Великий Дука, главнокомандующий флотом, разработал план по отправке небольших военно-морских сил задачей которых будет поиск и захват этих разбойников. Однако Ваш советник [Root.job_spymaster.GetTitledFirstName] предлагает альтернативный план. В каждом крупном порту по всему морю будут размещены лазутчики, пока им не удается проникнуть в банду пиратов и раскрыть их тайное убежище.;x
EVTOPTALoR.862;Оповестить все команды. Развернуть флот.;x
deploy_fleet;Имперские силы ищут пиратов по всему морю.;x
EVTOPTBLoR.862;Отправить шпионов.;x
send_in_spies;Ваши шпионы отправляются проникнуть в порты.;x
EVTNAMELoR.863;Cражение у берегов Крыма!;x
EVTDESCLoR.863;Прибыли новости с Чёрного моря! Посланная Вами группа успешно вынудила пиратов провести ответные действия. В упорной битве под Крымом Ваши моряки взяли на абордаж одну из галер пиратов. Они потеряли несколько кораблей в пламени жидкого огня, но награда за их находчивость уже сейчас входит в доки Константинополя. Среди захваченных в плен пиратов есть молодая женщина по имени Деспина. Эта лисица, видимо, капитан галеры, утверждает, что является дочерью короля пиратов, человека по имени Кирилл. Если это так, то возможно наша заложница теперь ценится на вес золота...;x
EVTOPTALoR.863;Стража. Относиться к ней хорошо. Возможно, она нам потребуется.;x
EVTDESCLoR.864;Прибыли новости с Чёрного моря! Посланная Вами группа успешно вынудила пиратов провести ответные действия. В упорной битве под Крымом Ваши моряки взяли на абордаж одну из галер пиратов. Они потеряли несколько кораблей в пламени жидкого огня, но награда за их находчивость уже сейчас входит в доки Константинополя. Среди захваченных в плен пиратов есть женщина по имени Елена. Ваш шпион говорит, эта старая ведьма имеет довольно горячий темперамент и утверждает, что является женой короля пиратов - человека по имени Кирилл. Если это так, то возможно наша заложница теперь ценится на вес золота...;x
EVTDESCLoR.865;Прибыли новости с Чёрного моря. Посланная Вами группа потерпела поражение от рук пиратов. В упорной битве под Крымом пираты устроили засаду Вашим морякам, поливая наши корабли жидким огнем. Лишь одно судно уцелело, с трудом добравшись в константинопольский порт. Теперь, как никогда ясно, что это мощное оружие не может далее оставаться в руках дикарей и преступников. Нужно что-то делать!;x
EVTOPTALoR.865;Да... Но что?;x
EVTNAMELoR.866;Bести от Ваших шпионов!;x
EVTDESCLoR.866;Прибыли новости с Чёрного моря. Одному из Ваших шпионов удалось проникнуть в пиратский флот и он провел там месяц в качестве гребца на одной из галер. Информация о происхождении их чудесного "морского огня" была известна лишь офицерам и ему так и не удалось узнать место их убежища. Однако существует и хорошая новость. Он захватил пленницу, когда сбегал от пиратов: молодую женщину по имени Деспина. Эта лисица, по-видимому, была капитаном галеры, на которой он служил, и она утверждает, что является дочерью самозванного короля пиратов Кирилла. Если это так, то возможно мы получили в заложники человека ценой на вес золота...;x
EVTDESCLoR.867;Прибыли новости с Чёрного моря. Одному из Ваших шпионов удалось проникнуть в пиратский флот и он провёл там месяц в качестве гребца на одной из галер. Информация о происхождении их чудесного "морского огня" была известна лишь офицерам и ему так и не удалось узнать место их убежища. Однако существует и хорошая новость. Он захватил пленницу, когда сбегал от пиратов: женщину по имени Елена. Ваш шпион говорит, эта старая ведьма имеет довольно горячий темперамент и она утверждает, что является женой самозванного короля пиратов - человека по имени Кирилл. Если это так, то возможно мы получили в заложники человека ценой на вес золота...;x
EVTDESCLoR.868;Прибыли новости с Чёрного моря. [Root.job_spymaster.GetTitledFirstName] передаёт вам мешок, доставленный сегодня анонимным курьером. Его содержимое высыпается на стол перед вами: отрубленные головы людей, которых Вы посылали, чтобы проникнуть в пиратский флот. Очевидно мы имеем дело не просто с бандой головорезов. Эти пираты представляют собой серьёзную угрозу безопасности всей империи. Нужно что-то делать!;x
EVTTOOLTIPLoR.869;Вы ждёте дальнейшего развития событий.;x
EVTNAMELoR.869;Cообщение;x
EVTDESCLoR.869;Сегодня утром было обнаружено письмо, прибитое к дверям Большого дворца. Похоже, оно написано кровью дворцовых стражников, обнаруженных насаженными на колья в саду. В нём написано:\n"У Вас есть кое-что для меня, а у меня - для Вас. Я предлагаю сделку. На обратной стороне этого письма Вы найдете карту маленького острова в Эгейском море. Доставте мою Деспину туда и я отдам формулу жидкого огня, а также единственного оставшегося в живых алхимика.\nПодпись:\n Король Кирилл Великодушный.";x
EVTOPTALoR.869;Отличная возможность для засады...;x
EVTOPTBLoR.869;Я не могу рисковать, нанеся вероломный удар.;x
EVTDESCLoR.870;Сегодня утром было обнаружено письмо, прибитое к дверям Большого дворца. Похоже, оно написано кровью дворцовых стражников, обнаруженных насаженными на колья в саду. В нём написано:\n"Хватит игр, [Root.GetTitle]. Я владею тем, что Вам нужно и Вы должны понимать, что его нельзя захватить силой оружия. Я предлагаю сделку. На обратной стороне этого письма Вы найдете карту маленького острова в Эгейском море. Привезите туда достаточно золота, и я отдам формулу жидкого огня, а также единственного оставшегося в живых алхимика.\nПодпис:\n Король Кирилл Великодушный.";x
EVTTOOLTIPLoR.872;Вы готовите засаду для пиратского корабля.;x
EVTNAMELoR.872;Cделка;x
EVTDESCLoR.872;Вы отплыли с небольшим флотом на остров указанный Кириллом в письме. По мере приближения Вы приказываете остальным кораблям рассредоточиться для прикрытия возможных путей эвакуации, а сами причаливаете к острову на своём флагмане. Пиратский король уже прибыл на остров и Вы высаживаетесь с Деспиной и стражей варяжской гвардии. Кирилл стоит окружённый своими разбойниками. "Отпустите девочку," - говорит он. - "Вы получите алхимика и формулу назад, клянусь честью." Пираты выталкивают хрупкого старика со свитком вперёд и Вы делаете то же самое с дочерью Кирилла. "Приношу свои извинения по поводу порчи складов и доков," - говорит пиратский король с улыбкой. - "Мы должны были как-то замести наши следы." Теперь сделка заключена и обе группы отправляются на свои корабли.;x
EVTOPTALoR.872;Сделка заключена.;x
EVTTOOLTIPLoR.873;Вы решаете следовать инструкциям пиратов в письме.;x
EVTDESCLoR.873;Вы отплыли со своим флагманским кораблём на остров указанный Кириллом в письме. Пиратский король уже прибыл на остров, и Вы высаживаетесь с Деспиной и стражей варяжской гвардии. Кирилл стоит окруженный своими разбойниками. "Отпустите девочку," - говорит он. - "Вы получите алхимика и формулу назад, клянусь честью." Пираты выталкивают хрупкого старика со свитком вперед и Вы делаете то же самое с дочерью Кирилла. "Приношу свои извинения по поводу порчи складов и доков," - говорит пиратский король с улыбкой. - "Мы должны были как-то замести наши следы." Теперь сделка заключена и обе группы отправляются на свои корабли.;x
EVTDESCLoR.874;Вы отплыли с небольшим флотом на остров указанный Кириллом в письме. По мере приближения Вы приказываете остальным кораблям рассредоточиться для прикрытия возможных путей эвакуации, а сами причаливаете к острову на своём флагмане. Пиратский король уже прибыл на остров и Вы высаживаетесь с Еленой и стражей варяжской гвардии. Кирилл стоит окруженный своими разбойниками. "Я вижу Вы привели мою жену," - говорит Кирилл. - "Если Вы думаете, что сможете выменять её, то будете разочарованы. Но я убавлю сумму выкупа на треть, если Вы пообещаете держать её". Елена громко кричит на него, но пираты выталкивают вперед хрупкого старика со свитком в руке и Вы скрипя зубами платите выкуп. Теперь сделка заключена, Вы берёте Елену на свой корабль и обе группы уходят.;x
EVTDESCLoR.875;Вы отплыли со своим флагманским кораблём на остров указанный Кириллом в письме. Пиратский король уже прибыл на остров, и Вы высаживаетесь с Еленой и стражей варяжской гвардии. Кирилл стоит окруженный своими разбойниками. "Я вижу Вы привели мою жену," - говорит Кирилл. - "Если Вы думаете, что сможете выменять её, то будете разочарованы. Но я убавлю сумму выкупа на треть, если Вы пообещаете держать её." Елена громко кричит на него, но пираты выталкивают вперед хрупкого старика со свитком в руке и Вы скрипя зубами платите выкуп. Теперь сделка заключена, Вы берёте Елену на свой корабль и обе группы уходят.;x
EVTDESCLoR.876;Вы отплыли с небольшим флотом на остров указанный Кириллом в письме. По мере приближения Вы приказываете остальным кораблям рассредоточиться для прикрытия возможных путей эвакуации, а сами причаливаете к острову на своём флагмане. Пиратский король уже прибыл на остров и Вы высаживаетесь в окружении варяжской гвардии. Кирилл стоит окруженный своими разбойниками. "Я надеюсь, что Вы привезли много золота," - говорит Кирилл. - "Секрет греческого огня дорог, но я уверен, что Вы знаете его значимость лучше, чем кто-либо другой." Пираты выталкивают вперед хрупкого старика со свитком в руке и Вы неохотно отдаёте выкуп. Теперь сделка заключена и обе группы возвращаются на свои корабли.;x
EVTDESCLoR.877;Вы отплыли со своим флагманским кораблём на остров указанный Кириллом в письме. Пиратский король уже прибыл на остров, и Вы высаживаетесь в окружении варяжской гвардии. Кирилл стоит окруженный своими разбойниками. "Я надеюсь, что Вы привезли много золота," - говорит Кирилл. - "Секрет греческого огня дорог, но я уверен, что Вы знаете его значимость лучше, чем кто-либо другой". Пираты выталкивают вперед хрупкого старика со свитком в руке и Вы неохотно отдаёте выкуп. "Приношу свои извинения по поводу порчи складов и доков," - говорит пиратский король с улыбкой. - "Мы должны были как-то замести наши следы." Сделка заключена и обе группы отправляются на свои корабли.;x
EVTTOOLTIPLoR.878;Ваш корабль поднимает паруса.;x
ship_hoists_sails;Ваш корабль поднимает паруса.;x
liquid_fire_settled;Это дело улажено.;x
EVTNAMELoR.878;Bозвращение домой;x
EVTDESCLoR.878;Вы взяли курс на Константинополь, а Ваши люди подтвердили, что старик - действительно один из пропавших алхимиков. Формула, которую он принёс, также является подлинной. Прежде чем достичь Дарданелл Вы встречаетесь с остальной частью флота. Запланированная засада удалась! Они перехватили галеру Кирилла и после ожесточённой борьбы захватили короля и его дочь. Секреты жидкого огня благополучно вернутся в Империю, а укравшие его преступники сидят связанные в трюме. По мере приближения к Босфору сияющий Константинополь предстаёт перед вашими глазами во всем своём величии, и Вы делаете глубокий вдох свежего морского воздуха. Хорошо, когда ты [Root.GetTitle].;x
EVTOPTALoR.878;Доставьте нас в доки.;x
EVTDESCLoR.879;Вы взяли курс на Константинополь, а Ваши люди подтвердили, что старик - действительно один из пропавших алхимиков. Формула, которую он принёс, также является подлинной. Прежде чем достичь Дарданелл Вы встречаетесь с остальной частью флота. Запланированная засада удалась! Они перехватили галеру Кирилла и после ожесточённой борьбы захватили пиратского короля и выкуп. Секреты жидкого огня благополучно вернутся в Империю, а укравшие его преступники сидят связанные в трюме. По мере приближения к Босфору сияющий Константинополь предстаёт перед вашими глазами во всем своём величии, и Вы делаете глубокий вдох свежего морского воздуха. Хорошо, когда ты [Root.GetTitle].;x
EVTDESCLoR.880;Вы взяли курс на Константинополь, а Ваши люди подтвердили, что старик - действительно один из пропавших алхимиков. Формула, которую он принёс, также является подлинной. Прежде чем достичь Дарданелл Вы встречаетесь с остальной частью флота... или тем что от него осталось. Запланированная засада провалилась, так как она сама попала в засаду флота Кирилла! Только нескольким кораблям удалось бежать и нет никакой надежды на захват пиратского короля. Секреты жидкого огня были возвращены Империи, но дорогой ценой. С тяжёлым сердцем Вы подплываете к Босфору. Когда Константинополь открывается вашим глазам Вы видите, что весь город покрыт чёрной тучей. Когда ты [Root.GetTitle], - это совсем не так чудесно, как говорят.;x
EVTDESCLoR.881;Вы взяли курс на Константинополь, а Ваши люди подтвердили, что старик - действительно один из пропавших алхимиков. Формула, которую он принёс, также является подлинной. Идя на поводу у преступников, вы не увидели другого пути решения проблемы. Секреты жидкого огня были возвращены Империи, но дорогой ценой. С тяжёлым сердцем Вы подплываете к Босфору. Когда Константинополь открывается Вашим глазам, Вы видите, что весь город покрыт чёрной тучей. Когда ты [Root.GetTitle], - это совсем не так чудесно, как говорят.;x
EVTDESCLoR.885;Большой караван купца из далёких стран прибыл к воротам Вашей крепости. Их лидер, весёлый человек массивного телосложения умоляет вас на странном акценте предоставить им убежище на ночь.;x
EVTOPTALoR.885;Хорошо. Зовите их сюда.;x
EVTOPTBLoR.885;Нет, эти торговцы могут спать хоть в канаве, мне всё равно.;x
send_merchants_away;Вы отправляете купцов прочь.;x
EVTTOOLTIPLoR.886;Купеческий караван ночует в Ваших стенах.;x
EVTDESCLoR.886;Близится вечер, толстый купец сидит у костра и потчует Вас и остальной двор рассказами о своих путешествиях. Его аппетит кажется ненасытным, но Вы не хотите показать себя бедным хозяином и приказываете слугам принести по второй порции.;x
EVTOPTALoR.886;Расскажите подробнее об этой далёкой Индии.;x
eunuch_offer;Купец продолжает свои рассказы.;x
EVTDESCLoR.887;Наступает рассвет и караван готовится идти дальше. Купец настаивает на том, чтобы Вы приняли подарок, в благодарность за Ваше гостеприимство. Он выкрикивает команды, и вперед выходит человек. "Этот евнух будет хорошо служить Вам", - говорит торговец. - "Его преданность Вам, как новому хозяину, будет безоговорочной.";x
EVTOPTALoR.887;Это очень любезно. Я принимаю Ваш подарок.;x
EVTOPTBLoR.887;Нет, Вы можете оставить себе своих слуг.;x
eunuch_declined;Вы отклоняете подарок.;x
claim_constantinople;Притязания на Константинополь;x
claim_constantinople_desc;Как [Root.GetTitle] Рима, Вы должны править в Имперском Городе.;x
make_rome_capital;Сделать Рим столицей;x
make_rome_capital_desc;Рим видел лучшие дни, но никто не может отрицать его символической власти. Если Вы хотите, то можете восстановить его в качестве столицы империи.;x
rome_capital;Рим снова становится местом императорской власти.;x
EVTDESCLoR.45;Вы - нынешний правитель славной Римской империи. Пусть впредь Ваше правление будет таким же процветающим!;x
EVTOPTALoR.45;Аве, Цезарь!;x
EVTDESCLoR.46;Вы больше не правитель Римской империи. Безусловно, без Вашей направляющей руки она исчезнет.;x
EVTOPTALoR.46;Какая потеря для Империи!;x
EVTDESCLoR.901;[From.GetTitledFirstName] предлагает Вам посостязаться в циканионе на стадионе города [Root.Location.GetName]. Эта популярная византийская игра ведет свою историю от Сасанидов Персии. Две команды на лошадях, используя палки с сетями должны забросить мяч в ворота противоположной команды. Примете вызов?;x
EVTOPTALoR.901;Конечно! Я соберу свою команду.;x
EVTOPTBLoR.901;К сожалению, у меня нет времени.;x
EVTDESCLoR.902;Вы чудесно проводите вечер за игрой в циканион, который заканчивается победой Вашей команды. Ваш оппонент великодушно поздравляет Вас с победой и Вы вместе покидаете стадион будучи друзьями.;x
EVTOPTALoR.902;Мы должны как-нибудь это повторить.;x
EVTDESCLoR.903;Вы чудесно проводите вечер за игрой в циканион, что к сожалению заканчивается поражением для Вашей команды. Вы великодушно поздравляете своего оппонента с победой и покидаете стадион будучи друзьями.;x
EVTOPTALoR.903;Как-нибудь мы возьмем реванш!;x
EVTDESCLoR.904;К сожалению, день проведенный в циканистерионе заканчивается катастрофой. Игра в циканион быстро превращается в драку после того, как Вы ломаете палку об голову своего соперника во внезапном приступе ярости. Вы посылаете проклятья в сторону соперников, пока вся команда пытается оттащить Вас подальше от стадиона.;x
EVTOPTALoR.904;Это не конец! Это ещё не конец!;x
tzykanion_accepted;Вы принимаете вызов.;x
tzykanion_declined;Вы отказываетесь от этого вызова.;x
opinion_tzykanion_pos;Партнер по циканиону;x
opinion_tzykanion_neg;Противник по циканиону;x
