#CODE;RUSSIAN;x
EVTDESC_WoL_12008;[FromFromFrom.County.GetAdjective]ий замок завершён, и, несмотря на трудности, вполне устойчив.;x
EVTOPTA_WoL_12008;Как раз вовремя.;x
EVTDESC_WoL_12009;К сожалению для замка, который Вы распорядились построить, больше нет места, работа прервана, но большую часть средств удалось сохранить.;x
EVTOPTA_WoL_12009;Ах да, там же строился замок...;x
EVTDESC_WoL_12010;Ещё один день при дворе, и опять нескончаемая череда проблем, которые Вы должны решить. Опять какой-то крестьянин ноет о больных свиньях и соседе, который якобы отравил их. Вы чувствуете пустоту и уныние. Это совсем не та жизнь, которую Вы себе представляли.;x
EVTOPTA_WoL_12010;Молчать! Хватит уже станать об этих треклятых свиньях!;x
EVTDESC_WoL_12011;Сколько бы проблем Вы не разрешали, всегда найдутся новые, требующие Вашего внимания. Когда галдёж придворной знати стал невыносим, Вы резко встали и направились прямо к выходу, прокладывая путь сквозь изумлённую толпу.;x
EVTOPTA_WoL_12011;Я больше не могу это терпеть.;x
EVTDESC_WoL_12015;Крестьянин, обвиняемый в убийстве был доставлен к Вашему двору. Его жена и дети были найдены зарезанными в своей хижине, а он - рядом с ними весь в крови. Несмотря на это, он продолжает настаивать на своей невиновности. Что следует делать с ним?;x
EVTOPTA_WoL_12015;Повесить это животное.;x
EVTOPTB_WoL_12015;Бросьте его в подземелье.;x
EVTOPTC_WoL_12015;Доказательства косвенны. Отпустите его.;x
EVTOPTD_WoL_12015;Возможно, пытки развяжут ему язык.;x
peasant_hanged;Крестьянин повешен за свои преступления.;x
peasant_imprisoned;Крестьянин брошен в подземелье.;x
peasant_set_free;Крестьянин освобождён.;x
peasant_tortured;Крестьянин приведён в пыточную.;x
EVTDESC_WoL_12016;Ваша стража сообщила, что ещё одна семья была зарезана недалеко от места первых убийств. На этот раз убийцу поймали с поличным, он был застрелян караульными при попытке бежать с места преступления. Похоже, крестьянин, которого Вы повесили, был невиновен...;x
EVTOPTA_WoL_12016;Возможно, мой приговор был... поспешным.;x
EVTDESC_WoL_12017;Ваша стража сообщила, что ещё одна семья была зарезана недалеко от места первых убийств. На этот раз крестьянин, которого Вы отпустили, был пойман с поличным и застрелян караульными при попытке бежать с места преступления.;x
EVTOPTA_WoL_12017;Не надо было его отпускать.;x
EVTDESC_WoL_12018;Крестьянин под пытками признал свою вину. К несчастью, он умер в процессе, и Вы уже никогда не узнаете, почему этот зверь убил свою семью.;x
EVTOPTA_WoL_12018;Правосудие свершилось... наверное.;x
EVTDESC_WoL_12019;Никакие пытки не заставили крестьянина признать свою вину. К несчастью, он умер в процессе, но безусловно, его признание было лишь вопросом времени...;x
EVTOPTA_WoL_12019;Да... да, разумеется.;x
EVTDESC_WoL_12020;Еещё одна семья была зарезана недалеко от места первых убийств. На этот раз злодея поймали с поличным, он был убит караульными при попытке бежать с места преступления, и тело безусловно не принадлежит крестьянину, замученному пыткими.;x
EVTOPTA_WoL_12020;Да ладно! Быть того не может!;x
EVTDESC_WoL_12021;Ваша стража сообщила, что ещё одна семья была зарезана недалеко от места первых убийств. На этот раз убийцу поймали с поличным, он был застрелян караульными при попытке бежать с места преступления. Похоже, крестьянин, которого Вы бросили в темницу, невиновен...;x
EVTOPTA_WoL_12021;Чего же вы ждёте! Освободите его!;x
EVTDESC_WoL_12022;Ваша стража сообщила, что ещё одна семья была зарезана недалеко от места первых убийств. На этот раз убийцу поймали с поличным, он был застрелян караульными при попытке бежать с места преступления. Похоже, крестьянин, брошенный Вами в темницу, был невиновен. К несчастью, он умер там несколько месяцев назад...;x
EVTOPTA_WoL_12022;Кто же мог знать...;x
EVTDESC_WoL_12501;Вы теперь гораздо лучше разбираетесь в вопросах правления и администрирования.;x
EVTDESC_WoL_12502;Недавние события помогли Вам лучше понять тонкости управления.;x
EVTDESC_WoL_12503;Правление иногда помогает развить чувство справедливости. Решения, принимаемые Вами, серьёзно влияют на жизнь Ваших подданых, и теперь Вы стремитесь стать справедливее.;x
EVTDESC_WoL_12504;Чем больше людей стекается к Вашему двору со своими проблемами, тем яснее Вы представляете, сколько ещё предстоит сделать во благо своей земли. Вы должны работать усерднее!;x
EVTDESC_WoL_12505;Хватить почивать на лаврах. Проблем, стоящих перед Вами - легион, и никто не может с ними справиться кроме Вас!;x
EVTDESC_WoL_12026;То, что [feuding_noble_1.GetBestName] и [feuding_noble_2.GetBestName] враждуют - давно не новость, но теперь это затронуло Ваш двор и больше не может игнорироваться. Будучи Вашими вассалами, они оба высказали Вам свои претензии в отношении друг друга в поисках Вашей поддержки.;x
EVTOPTA_WoL_12026;[feuding_noble_1.GetTitledFirstName] заслуживает её.;x
EVTOPTB_WoL_12026;[feuding_noble_2.GetTitledFirstName] её получит.;x
EVTOPTC_WoL_12026;Оба неправы, ссорятся как дети!;x
EVTDESC_WoL_12027;Отряд солдат под знамёнами, прославляющими имя [farm_fire_noble.GetBestName], недавно разбил лагерь на поле, принадлежащем [Root.Capital.County.GetAdjective]ому фермеру. По словам фермера, огонь лагерных костров вышел из-под контроля и уничтожил весь урожай. Теперь он явился к Вашему двору в поисках справедливой компенсации.;x
EVTOPTA_WoL_12027;[farm_fire_noble.GetTitledFirstName] возместит ему потери.;x
EVTOPTB_WoL_12027;Никто не виноват. Так распорядились высшие силы.;x
EVTOPTC_WoL_12027;Я выплачу её фермеру из своей казны.;x
EVTDESC_WoL_12028;К Вашему двору привели так называемую [witch_province.County.GetAdjective]ую ведьму. Несколько свидетелей видели, как она исполняла тёмные ритуалы в своей одинокой хижне, и вероятно, именно с этим связан последний неурожай. Она утверждает, что невиновна и уповает на Вашу справедливость.;x
EVTOPTA_WoL_12028;Сжечь её.;x
EVTOPTB_WoL_12028;Бросьте её в подземелье.;x
EVTOPTC_WoL_12028;Что за чушь? Немедленно отпустите бедную женщину!;x
EVTDESC_WoL_12029;Владельцы разных [drunken_rampage.County.GetAdjective]их таверн вместе явились к Вашему дворе, чтобы выразить общую жалобу - [noble_drunkard.GetBestName] постоянно устраивает пьяные дебоши, они требуют компенсации. При этом всякий раз [noble_drunkard.GetTitledFirstName] говорит, что ничего не помнит о случившемся.;x
EVTOPTA_WoL_12029;[noble_drunkard.GetTitledFirstName] возместит ущерб.;x
EVTOPTB_WoL_12029;Но ведь для этого и существуют таверны, не так ли?;x
EVTOPTC_WoL_12029;Ладно, я заплачу за н[noble_drunkard.GetHersHis].;x
EVTDESC_WoL_12031;Во время визита в город [mayor_city.GetName], [brigands_noble.GetBestName] и [brigands_noble.GetHersHis] окружение столкнулись с бандой разбойников и потеряли часть ценностей. Усилия, по поиску воров провалились, и [brigands_noble.GetTitledFirstName] теперь требует компенсации от правителя города, известного как [brigands_mayor.GetBestName]. Дело было доведено до суда при Вашем дворе.;x
EVTOPTA_WoL_12031;[brigands_mayor.GetTitledFirstName] должен возместить потери.;x
EVTOPTB_WoL_12031;[brigands_mayor.GetTitledFirstName] не повинен в происшествии.x
EVTOPTC_WoL_12031;[brigands_noble.GetTitledFirstName], я возмещу Вам всё.;x
EVTDESC_WoL_12506;Заслужено или нет, но Ваши решения при дворе снискали Вам репутацию невероятно мудрого человека. Люди приходят издалека, чтобы попросить у Вас совета.;x
EVTDESC_WoL_12507;Вассалы уважают Вас как правителя, даже если не всегда согласны с Вашими решениями. Ни у кого не возникает вопросов, стоит Вам править или нет.;x
EVTDESC_WoL_4161_gamer;Как же здорово - пировать и развлекаться в компании друзей! Вы прекрасно себя чувствуете, и, похоже, пора принести старую добрую игровую доску.;x
EVTDESC_WoL_4161_non_gamer;Как же здорово - пировать и развлекаться в весёлой компании! В этот раз, наполняя свои кубки, нельзя было не заметить, как [From.GetTitledFirstName] осторожно достаёт странную доску с маленькими фигурками. "Эта стратегическая игра гарантирует нам прекрасное времяпровождение." - возбуждённо говорит [From.GetSheHe].;x
EVTOPTA_WoL_4161;Будем играть на деньги!;x
EVTOPTB_WoL_4161;Да! Давайте поиграем!;x
EVTDESC_WoL_4162_money_i_suggest;Вы принесли доску с фигурками и предложили сыграть, чтобы выяснить кто лучший стратег - [From.GetTitledFirstName] прнимает Ваш вызов, но с условием, что игра будет на деньги.;x
EVTDESC_WoL_4162_not_money_i_suggest;Вы принесли доску с фигурками и предложили сыграть, чтобы выяснить кто лучший стратег - [From.GetTitledFirstName] с удовольствием принимает Ваш вызов.;x
EVTDESC_WoL_4162_money_they_suggest;[From.GetTitledFirstName] показывает Вам доску и фигурки. [From.GetSheHeCap] предлагает сыграть несколько партий и определить, кто из вас лучший стратег. Игра будет на деньги.;x
EVTDESC_WoL_4162_not_money_they_suggest;[From.GetTitledFirstName] показывает Вам доску и фигурки. [From.GetSheHeCap] предлагает сыграть несколько партий и определить, кто из вас лучший стратег.;x
EVTOPTA_WoL_4162;Хорошо, давайте сыграем!;x
EVTDESC_WoL_4163_win;Игра продолжалась часами, инициатива переходила от одного к другому. Вы пытались атаковать, не ослабляя свою защиту. В конце концов, заметив критическую ошибку, Вы сделали несколько смелых ходов и победили.;x
EVTDESC_WoL_4163_loss;Игра продолжалась часами, инициатива переходила от одного к другому. Вы пытались атаковать, не ослабляя свою защиту. В конце концов, Вы допустили роковую ошибку, которой воспользовался Ваш противник, одержав победу.;x
EVTOPTA_WoL_4163;Да здравствует [Root.GetTitle]!;x
EVTOPTB_WoL_4163;Я отыграюсь в следующий раз.;x
EVTDESC_WOL_11000;[FromFrom.GetBestName] вызывает Вас на дуэль. Теперь дело чести - принять [FromFrom.GetHersHis] вызов.;x
EVTOPTA_WOL_11000;Вызов принят.;x
EVTOPTB_WOL_11000;Нет, слишком опасно.;x
EVTDESC_WOL_11001;[From.GetBestName] принимает Ваш вызов. Поединок состоится в ближайшие дни.;x
EVTOPTA_WOL_11001;Сразимся!;x
EVTDESC_WOL_11002;[From.GetBestName] трусливо отказывается принять Ваш вызов на поединок.;x
EVTOPTA_WOL_11002;Ничтожество.;x
EVTDESCA_WOL_11006;Настал день Вашего поединка. [opponent.GetBestName] и Вы скрестили клинки, битва началась звуками металла, заглушающими шум толпы зевак. Поначалу никто не имел преимущества, но вскоре Вам удалось парировать удар и провести мощную атаку. Противник роняет оружие на землю, крича от боли и смотря на свою изувеченную руку.;x
EVTDESCB_WOL_11006;Настал день Вашего поединка. [opponent.GetBestName] и Вы скрестили свои клинки. Небольшая толпа собралась, чтобы посмотреть на битву за славу и честь. [opponent.GetBestName] агрессивно бросается в атаку, но Вам удаётся увернуться и блокировать удар. Вскоре Вы получаете преимущество, а противник выглядит всё более уставшим. Наконец, Вы проводите быструю атаку и [opponent.GetBestName] не успевает блокировать удар в ногу, [opponent.GetSheHe] бросает оружие и сдаётся.;x
EVTDESCC_WOL_11006;Настал день Вашего поединка. [challenger.GetBestName] и Вы скрестили клинки, битва началась звуками металла, заглушающими шум толпы зевак. Поначалу никто не имел преимущества, но вскоре Вам удалось парировать удар и провести мощную атаку. Противник роняет оружие на землю, крича от боли и смотря на свою изувеченную руку.;x
EVTDESCD_WOL_11006;Настал день Вашего поединка. [challenger.GetBestName] и Вы скрестили свои клинки. Небольшая толпа собралась, чтобы посмотреть на битву за славу и честь. [challenger.GetBestName] агрессивно бросается в атаку, но Вам удаётся увернуться и блокировать удар. Вскоре Вы получаете преимущество, а противник выглядит всё более уставшим. Наконец, Вы проводите быструю атаку и [challenger.GetBestName] не успевает блокировать удар в ногу, [challenger.GetSheHe] бросает оружие и сдаётся.;x
EVTOPTA_WOL_11006;Победа.;x
EVTOPTB_WOL_11006;Победа.;x
EVTOPTC_WOL_11006;Никакой пощады!;x
EVTDESCA_WOL_11007;Обнажив своё клинок, Вы приближаетесь к противнику - [From.GetBestName] немедленно вступает в бой. Долгое время было неясно, кто победит, но вот противник парирует атаку и наносит удар в Вашу незащищенную руку. Боль пронзает всё тело, и площадь заполняет Ваш крик. Это поражение.;x
EVTDESCB_WOL_11007;Поединок начинается молниеносно - Вы решаете атаковать, пока [From.GetBestName] не сдастся. Но, похоже, противник искуснее, чем Вы думали - все Ваши атаки с лёгкостью блокируются и Вы чувствуете, как силы покидают Вас. Наконец [From.GetBestName] проводит финт, нанеся быстрый удар в Вашу ногу. Рана обездвиживает Вас, и Вы понимаете - всё потреяно, победа досталась противнику.;x
EVTOPTA_WOL_11007;Проклятье!;x
EVTDESC_WOL_11008;[From.GetBestName] - достойный противник, поединок с которым безусловно является серьезным вызовом для Вас, но Вы подходите к н[From.GetHerHim] и начинаете бой. Битва проходит быстро, толпа ликует, но Вы понятия не имеете, кого бы они хотели видеть победителем. Внезапно Вы оказываетесь без меча на коленях перед победителем. Но вместо того чтобы уйти, [From.GetBestName] идёт к Вам. Вы просите пощады, но [From.GetBestName] только ухмыляется, и заносит свой меч для удара - это последнее, что Вы видите перед смертью.;x
EVTDESCA_WOL_11009;You rush [opponent.GetBestName] with your sword raised as soon as your duel begins. [opponent.GetFirstName] is equally aggressive and delivers hateful blows that you barely manage to block with the edge of your blade. The crowd gasps in suprise of the fury that is displayed in front of their eyes. Both of you occasionally lands a blow against the other that to a normal man would have him down to the ground in pain but the duel continues as both of you refuse to yield. With a fast swing you hit [opponent.GetFirstName] in the side opening up a fatal wound and you seem victorious only to find [opponent.GetFirstName]'s blade stuck in your stomach.;Vous foncez sur [opponent.GetBestName] l'йpйe levйe au ciel dиs que votre duel commence. Votre adversaire n'est pas en manque d'agressivitй et vous inflige des coups remplis de haine que vous parvenez а parer du tranchant de votre lame. La foule retient son souffle face а la violence du spectacle qui se dйroule devant ses yeux. De temps а autre, une attaque porte et n'importe quel homme se serait effondrй en hurlant de douleur, mais le duel se poursuit et aucun des deux combattants n'a l'intention de cйder. D'un coup vif, vous frappez votre adversaire au flanc. La blessure est fatale est vous pensez avoir gagnй mais, baissant les yeux, vous dйcouvrez la lame de [opponent.GetFirstName] plantйe dans votre ventre.;Ihr stьrmt gleich zu Beginn des Duells mit erhobenem Schwert auf [opponent.GetBestName] zu. [opponent.GetFirstName] geht genauso aggressiv vor und versetzt Euch voller Hass Schwerthiebe, die Ihr kaum mit der Schneide Eurer Klinge parieren kцnnt. Die Menschenmenge schnappt hцrbar nach Luft angesichts des wilden Zweikampfs, die sich vor ihren Augen abspielt. Sowohl Ihr als auch Euer Gegner kцnnt gelegentlich einen Treffer landen, der einen normalen Menschen dazu bringen wьrde, sich vor Schmerz am Boden zu wдlzen, aber das Duell geht weiter, da keiner aufgeben will. Mit einem schnellen Hieb versetzt Ihr [opponent.GetFirstName] einen tцdlichen Hieb in die Seite. Ihr scheint siegreich zu sein, als plцtzlich das Schwert des Kontrahenten aus Eurem Bauch ragt.;;Corres hacia [opponent.GetBestName] con la espada levantada en cuento comienza vuestro duelo. [opponent.GetFirstName] es igual de agresivo y lanza golpes de odio que apenas logras bloquear con el filo de la hoja. La muchedumbre jadea sorprendida ante la furia que se muestra ante de sus ojos. De vez en cuando uno de vosotros consigue colocar un golpe contra el otro que a un hombre normal lo habrнa mandado al suelo de dolor, pero el duelo continъa mientras ya que ninguno de los dos se niega a rendirse. Con un rбpido giro haces [opponent.GetFirstName] una herida fatal en su costado y pareces victorioso sуlo para descubrir que la espada de [opponent.GetFirstName] clavada en tu estуmago.;;;;;;;;;x
EVTDESCB_WOL_11009;You rush [challenger.GetBestName] with your sword raised as soon as your duel begins. [challenger.GetFirstName] is equally as aggressive and delivers hateful blows that you barely manage to block with the edge of your blade. The crowd gasps in suprise of the fury that is displayed in front of their eyes. Both of you occasionally lands a blow against the other that to a normal man would have him down to the ground in pain but the duel continues as both of you refuse to yield. With a fast swing you hit [challenger.GetFirstName] in the side opening up a fatal wound and you seem victorious only to find [challenger.GetFirstName]'s blade stuck in your stomach.;Vous foncez sur [challenger.GetBestName] l'йpйe levйe au ciel dиs que votre duel commence. Votre adversaire n'est pas en manque d'agressivitй et vous inflige des coups remplis de haine que vous parvenez а parer du tranchant de votre lame. La foule retient son souffle face а la violence du spectacle qui se dйroule devant ses yeux. De temps а autre, une attaque porte et n'importe quel homme se serait effondrй en hurlant de douleur, mais le duel se poursuit et aucun des deux combattants n'a l'intention de cйder. D'un coup vif, vous frappez votre adversaire au flanc. La blessure est fatale est vous pensez avoir gagnй mais, baissant les yeux, vous dйcouvrez la lame de [challenger.GetFirstName] plantйe dans votre ventre.;Ihr stьrmt gleich zu Beginn des Duells mit erhobenem Schwert auf [challenger.GetBestName] zu. [challenger.GetFirstName] geht genauso aggressiv vor und versetzt Euch voller Hass Schwerthiebe, die Ihr kaum mit der Schneide Eurer Klinge parieren kцnnt. Die Menschenmenge schnappt hцrbar nach Luft angesichts des wilden Zweikampfs, die sich vor ihren Augen abspielt. Sowohl Ihr als auch Euer Gegner kцnnt gelegentlich einen Treffer landen, der einen normalen Menschen dazu bringen wьrde, sich vor Schmerz am Boden zu wдlzen, aber das Duell geht weiter, da keiner aufgeben will. Mit einem schnellen Hieb versetzt Ihr [challenger.GetFirstName] einen tцdlichen Treffer in die Seite. Ihr scheint siegreich zu sein, als plцtzlich das Schwert von [challenger.GetFirstName] aus Eurem Bauch ragt.;;Corres hacia [challenger.GetBestName] con la espada levantada en cuento comienza vuestro duelo. [challenger.GetFirstName] es igual de agresivo y lanza golpes de odio que apenas logras bloquear con el filo de la hoja. La muchedumbre jadea sorprendida ante la furia que se muestra ante de sus ojos. De vez en cuando uno de vosotros consigue colocar un golpe contra el otro que a un hombre normal lo habrнa mandado al suelo de dolor, pero el duelo continъa mientras ya que ninguno de los dos se niega a rendirse. Con un rбpido giro haces [challenger.GetFirstName] una herida fatal en su costado y pareces victorioso sуlo para descubrir que la espada de [challenger.GetFirstName] clavada en tu estуmago.;;;;;;;;;x
EVTDESCA_WOL_11011;As you enter the circle that the crowd has created you already know that you will be victorious against your weak opponent, [opponent.GetBestName]. Your opponent enters the ring in a fashion opposed to your confident entry, as he charges headlong towards you swinging mindlessly at your garde. After the initial swings you make the fight short as you silence the crowd when you dodge an overhead swing by [opponent.GetBestName] and follow it up with a carefully aimed swing across [opponent.GetHerHis] neck fully detaching [opponent.GetHerHis] head from the body.;Alors que vous pйnйtrez dans le cercle crйй par la foule, vous savez dйjа que vous allez triompher de votre faible adversaire qui se prйsente d'une maniиre fort diffйrente de la vфtre. Il se rue vers vous la tкte la premiиre et frappe votre garde sans rйflйchir. Aprиs quelques parades, vous abrйgez le combat et faites taire la foule en esquivant une attaque trop haute de [opponent.GetBestName] que vous enchaоnez avec un coup de cфtй d'une grande prйcision qui vient trancher le cou de votre adversaire. Sa tкte se dйtache de son corps.;Als Ihr den Kreis betretet, den die Menschenmenge gebildet hat, wisst Ihr bereits, dass Ihr als Sieger im Kampf gegen Euren schwachen Gegner [opponent.GetBestName] hervorgehen werdet. Das Verhalten Eures Gegners kann als das genaue Gegenteil Eures selbstsicheren Auftretens bezeichnet werden. Er stьrzt geradewegs auf Euch zu und prьgelt stumpfsinnig auf Eure Verteidigung ein. Nach den ersten Schlдgen kьrzt Ihr den Kampf ab und bringt die Menge zum Schweigen, indem Ihr einem hoch gefьhrten Klingenschlag von [opponent.GetBestName] ausweicht und mit einem gut gezielten Hieb auf den Nacken den Kopf Eures Gegners vom Kцrper abtrennt.;;Al entrar en el cнrculo que ha creado la multitud ya sabes que serбs victorioso contra tu oponente dйbil, [opponent.GetBestName]. Tu oponente entra en el ring al contrario de tu entrada segura, ya que se lanza precipitadamente hacia ti blandiendo ciegamente contra tu guardia. Despuйs de los golpes iniciales pones fin a la pelea haciendo callar la muchedumbre cuando esquivas un golpe alto de [opponent.GetBestName] y sigues colocando con un tajo cuidadosamente dirigido contra [opponent.GetHerHis] cuello separando completamente la cabeza de [event target:opponent.GetHerHis] cuerpo. ;;;;;;;;;x
EVTDESCB_WOL_11011;As you enter the circle that the crowd has created you already know that you will be victorious against your weak opponent, [challenger.GetBestName]. Your opponent enters the ring in a fashion opposed to your confident entrГ©e, as he charges headlong towards you swinging mindlessly at your garde. After the initial swings you make the fight short as you silence the crowd when you dodge an overhead swing by [challenger.GetBestName] and follow it up with a carefully aimed swing across [opponent.GetHerHis] neck fully detaching [challenger.GetHerHis] head from the body.;Alors que vous pйnйtrez dans le cercle crйй par la foule, vous savez dйjа que vous allez triompher de votre faible adversaire, [challenger.GetBestName], qui se prйsente d'une maniиre fort diffйrente de la vфtre. Il se rue vers vous la tкte la premiиre et frappe votre garde sans rйflйchir. Aprиs quelques parades, vous abrйgez le combat et faites taire la foule en esquivant une attaque trop haute de [challenger.GetBestName] que vous enchaоnez avec un coup de cфtй d'une grande prйcision qui vient trancher le cou de votre adversaire. Sa tкte se dйtache de son corps.;Als Ihr den Kreis betretet, den die Menschenmenge gebildet hat, wisst Ihr bereits, dass Ihr als Sieger im Kampf gegen Euren schwachen Gegner [challenger.GetBestName] hervorgehen werdet. Das Verhalten Eures Gegners kann als das genaue Gegenteil Eures selbstsicheren Auftretens bezeichnet werden. Er stьrzt geradewegs auf Euch zu und prьgelt stumpfsinnig auf Eure Verteidigung ein. Nach den ersten Schlдgen kьrzt Ihr den Kampf ab und bringt die Menge zum Schweigen, indem Ihr einem hoch gefьhrten Klingenschlag von [challenger.GetBestName] ausweicht und mit einem gut gezielten Hieb auf den Nacken den Kopf Eures Gegners vom Kцrper abtrennt.;;Al entrar en el cнrculo que ha creado la multitud ya sabes que serбs victorioso contra tu oponente dйbil, [challenger.GetBestName]. Tu oponente entra en el ring de manera opuesta a tu entrada segura, ya que se lanza precipitadamente hacia ti blandiendo ciegamente contra tu guardia. Despuйs de los golpes iniciales pones fin a la pelea haciendo callar la muchedumbre cuando esquivas un golpe alto de [challenger.GetBestName] y sigues colocando con un tajo cuidadosamente dirigido contra [challenger.GetHerHis] cuello separando completamente la cabeza de [event target:challenger.GetHerHis] cuerpo. ;;;;;;;;;x
EVTOPTA_WOL_11011;Schwop.;Aпe.;Schwupps.;;Chop;;;;;;;;;x
EVTDESC_WOL_11012;The fight against [From.GetBestName] was going to be a one-sided fight so you thought that you needed to catch him by suprise. Therefore you thought it was a good idea to charge him right as he stood there mockingly in taking the crowd's praising cheering. However your sudden move didn't catch your opponent off guard as he effortlessly parries and dodges your swings. After you clearly miss with an overhead swing [From.GetBestName] has all the time in the world to carefully swing at your exposed neck and your head makes a small loop as it descends to the ground.;Sachant que votre duel contre [From.GetBestName] serait а sens unique, vous estimez devoir prendre votre adversaire par surprise et estimez que ce serait une bonne idйe de lui foncer dessus alors qu'il reste lа sans bouger а se moquer de vous et а recueillir les louanges de la foule. Mais votre attaque soudaine n'a pas dйstabilisй votre adversaire qui pare et йvite vos coups sans effort. Vous йchouez lamentablement un coup portй trop haut et [From.GetBestName] prend tout son temps pour frapper votre cou laissй а dйcouvert. Votre tкte fait une petite pirouette alors qu'elle se dirige vers le sol.;Der Kampf gegen [From.GetBestName] wird ziemlich einseitig verlaufen, daher dachtet Ihr, dass Ihr Euren Gegner ьberraschen mьsstet. Es schien Euch eine gute Idee zu sein, den Gegner anzugreifen, wie er da stand und spцttisch den Jubel der Menschenmenge genoss. Euer plцtzlicher VorstoЯ hat Euren Gegner jedoch nicht ьberrascht. Mьhelos weicht er Euren Schlдgen aus oder pariert sie. Nach Eurem hoch gefьhrten Schlag, der meilenweit vorbei ging, hat [From.GetBestName] alle Zeit der Welt, um einen sorgfдltig gezielten Schlag gegen Euren ungeschьtzten Nacken zu fьhren. Euer Kopf dreht sich einmal um sich selbst, als er zu Boden fдllt.;;La lucha contra [From.GetBestName] iba a ser un combate desigual, asн que pensaste que debнas tomarlo por por sorpresa. Por lo tanto, pensaste que era una buena idea lanzarte directo contra йl mientras estaba allн de pie recibiendo burlonamente las ovaciones de la muchedumbre. Sin embargo, tu movimiento repentino no pilу por sorpresa a tu rival, mientras para y esquiva tus golpes. Tras perder un golpe alto, [From.GetBestName] tiene todo el tiempo del mundo para lanzar un tajo cuidadoso a tu cuello expuesto y tu cabeza realiza un pequeсo rizo al bajar a tierra.;;;;;;;;;x
EVTOPTA_WOL_11012;Schwop.;Aпe.;Schwupps.;;Chop;;;;;;;;;x
EVTDESC_WOL_11013;[FromFrom.GetBestName] has stained your honor by forcing you down into the dirt in a duel. It is only natural that you start to plan your revenge.;[FromFrom.GetBestName] a entachй votre honneur en vous contraignant а accepter un duel. Une vengeance serait bien mйritйe.;[FromFrom.GetBestName] hat Eure Ehre beschmutzt und Euch bei einem Duell in den Dreck gezwungen. Es ist verstдndlich, dass Ihr auf Rache sinnt.;;[FromFrom.GetBestName] manchу tu honor por obligarte a morder el polvo en un duelo. Es normal que comiences a planear tu venganza. ;;;;;;;;;x
EVTOPTA_WOL_11013;[FromFrom.GetBestName] will feel the wrath of my vengeance!;[FromFrom.GetBestName] goыtera ma vengeance !;[FromFrom.GetBestName] wird den Zorn meiner Rache zu spьren bekommen!;;![FromFrom.GetBestName] se sentirб la ira de mi venganza!;;;;;;;;;x
EVTOPTB_WOL_11013;I'd better not make more enemies than I already have.;Je ferais mieux de ne pas rallonger la liste de mes ennemis.;Es wдre besser, wenn ich die Zahl meiner Feinde nicht noch weiter erhцhen wьrde.;;Es mejor no crearme mбs enemigos de los que tengo.;;;;;;;;;x
EVTDESC_WOL_11014;[From.GetBestName] did not take lightly on being defeated in a duel. [From.GetSheHeCap] has sworn to avenge [From.GetHerHis] defeat.;[From.GetBestName] n'a pas acceptй d'avoir perdu le duel et a jurй de se venger.;[From.GetBestName] konnte es nicht verwinden, in einem Duell besiegt worden zu sein. [From.GetSheHeCap] hat geschworen, sich fьr die Niederlage zu rдchen.;;[From.GetBestName] no se tomу ligeramente su derrota en el duelo. [From.GetSheHeCap] ha jurado vengar [From.GetHerHis] fracaso. ;;;;;;;;;x
EVTOPTA_WOL_11014;Seems like I've made myself an enemy today.;Il semble que je me sois fait un nouvel ennemi.;Es scheint, als hдtte ich mir heute jemanden zum Feind gemacht.;;Parece hoy me he creado otro enemigo.;;;;;;;;;x
EVTOPTB_WOL_11014;Another enemy to my collection.;Un autre ennemi а ma collection.;Ein neuer Feind fьr meine Sammlung.;;Otro enemigo para mi colecciуn. ;;;;;;;;;x
EVTDESC_WOL_11101;You realize that to become a great fighter you would need to get in better shape. There's a great path in the nearby woods that would be an excellent running path.;Vous comprenez que pour кtre un bon combattant, vous devez amйliorer votre forme physique. Vous connaissez un sentier dans le bois voisin qui ferait un excellent parcours de course.;Ihr erkennt, dass Ihr Euch in Form bringen mьsst, wenn Ihr ein hervorragender Kдmpfer werden wollt. Im nahe gelegenen Wald gibt es einen schцnen Weg, der sich gut als Laufstrecke eignen wьrde.;;Comprendes que para ser un grande luchador tendrнas que estar en mejor forma. Hay un gran sendero en el bosque cercano que serнan un camino de marcha excelente. ;;;;;;;;;x
EVTOPTA_WOL_11101;Let's go running.;Allons courir.;Gehen wir laufen.;;Vamos a correr;;;;;;;;;x
EVTDESC_WOL_11102;You've been stomping around the whole day grinding your teeth and suddenly you realize why you have been in a bad mood all day. You just can't seem to abide having lazy people around you anymore.;Vous avez passй la journйe а trйpigner et а grincer des dents, quand soudain vous vous rendez compte que vous avez йtй de mauvaise humeur toute la journйe. Il semble que vous ne supportiez plus la prйsence de tire-au-flanc.;Ihr stampft schon den ganzen Tag mit einem verbissenen Gesicht durch die Gegend. Plцtzlich erkennt Ihr, weshalb Ihr schon den ganzen Tag ьbellaunig wart. Ihr kцnnt es einfach nicht mehr ertragen, von Faulpelzen umgeben zu sein.;;Te has pasado todo el dнa pasando pateando, rechinando los dientes y de repente comprendes por quй has estado de mal humor todo el dнa. No puede soportar tener perezosos a tu alrededor.;;;;;;;;;x
EVTOPTA_WOL_11102;I'll get him to be less slothfull when I'm around.;Je lui ferai abandonner ses sales habitudes.;Ich treibe ihm die Faulheit schon aus, wenn ich in der Nдhe bin.;;Harй que sea menos perezoso cuando estй a su lado. ;;;;;;;;;x
