#CODE;RUSSIAN;x
EVTDESC73244;[From.GetBestName] напоминает мне о моём обещании получить шанс принять должность "[Root.GetChancellorName] владения [Root.PrimaryTitle.GetFullName]".;x
tut_4b_6;Проверьте подсказки, чтобы увидеть, как к Вам относятся некоторые из Ваших вассалов. Отношение к Вам базируется на нескольких вещах, например: персональная дипломатия, свободная инвеститура (правитель сам назначает епископов), уровень автономии вассалов, некоторые персональные черты. Если Вы терпеливы, а Ваш вассал агрессивен, то вряд ли Вы сможете выстроить хорошие отношения.;x
tut_4b_8;Модификаторы отношений, которые основываются на чертах характера, постоянны. Остальные факторы могут влиять на отношения между персонажами без учета черт характера. Если остается какая-либо черта, то остается и модификатор. Существуют и временные модификаторы.;x
tut_4b_12;Для этого дайте канцлеру соответствующее задание, выберете провинцию, которая Вас интересует, и следите за прогрессом;x
#tut_4c_9;Обстоятельно обдумайте свой выбор, и помните, что династия и её ранг зависят от престижа, который Вы получите или потеряете, вступив в брак. Когда сделаете свой выбор, нажмите на портрет избранницы или избранника, чтобы продолжить.;x
tut_4c_5;Под портретом Вашей жены кнопка с изображением двух золотых колец на лазурном фоне. Нажав на нее, Вы заключите брак.;x
tut_4c_5a;Выбор;x
tut_4c_6;Перед Вами - список незамужних женщин, но не каждая из них может Вам подойти. Некоторый слишком молоды, а брак не может быть заключён между лицами младше 16 лет. Некоторые слишком стары и неспособны иметь детей. Некоторые просто бесполезны. Чтобы проще ориентироваться в списке кандидатов, Вы можете воспользоваться кнопками сортировки по тем или иным параметрам.;x
tut_4c_12;Здесь Вы можете увидеть, какой эффект окажет свадьба на Ваш престиж. Избранница, скорее всего, согласится на Ваше предложение, так что сделайте его.;x
tut_4c_10a;Поздравляем!;x
tut_5a_13;Когда придёт второй отряд (наведя курсор на отряд, Вы узнаете, когда это произойдет), выберите оба, растянув рамку вокруг них. Для начала закройте экран с детальным описанием армии, чтобы увидеть их вместе. Теперь Вам видна кнопка "Объединить" над информационным экраном для двух армий. Создайте одну большую армию.;x
tut_5c_7;Эти войска воюют за Вас бесплатно, но их использование ограничено: они атакуют только религиозных врагов и существуют только во время Крестовых походов. Если Вы обороняетесь против неверных или еретиков, то их содержание также ничего не стоит. Теперь призовите Ваше личное ополчение и выберите его, чтобы продолжить.;x
#tut_6a_6;Гебридские острова к Западу от Росса представляются хорошей целью. Они будут хорошим дополнением к нашим территориям. К тому же, численность их отрядов, мягко говоря, не впечатляет. Нажмите на провинцию.;x
#tut_6a_24;Различные исходы войны будут рассмотрены в среднем военном обучении. Так как вы ещё нигде не победили, ваше требование сдаться не сработает. Предложите мир или же сдайтесь сами, чтобы продолжить.;x
EVTDESC38301;Моя кожа сияет, мои волосы всегда идеальны и противоположный пол жаждет, чтобы я обратил на них внимание. Я теперь "Привлекательный".;x
opinion_laughing_at_you;Смеется над вами;x
opinion_tossed_me;Бросил меня!;x
opinion_defeated_rebels;Подавил восстание;x
MINIMAP_LOCK_DESC;Закрепить/не закреплять миникарту;x
MINIMAP_TOGGLE_DESC;Миникарта открыта/закрыта;x
b_oujda;Ужда;x
b_kaufbeuren;Кауфбойрен;x
b_ltava;Лтава;x
b_kairy;Кайры;x
b_gamakh;Гамак;x
b_parthenay;Партене;x
b_harib;Хариб;x
EVTTOOLTIP63014;Пусть [This.GetTitledFirstName] узнает, что я думаю про эти "доказательства".;x
EVTDESC36052;[From.GetTitledFirstName] такой покорный вассал... Отдаёт мне всю славу за свою добычу на охоте. [From.GetSheHeCap] очень помогает моему правлению, его покорность является примером для всех.;x
EVTDESC74035;Возможно, было ошибкой пригласить прыгающих евреев из Иерусалима на Летнюю ярмарку. Они выполняют прыжки в разном темпе, несмотря на ритмичный протяжный звук арфы. Они никогда, кажется, не утомляются и продолжают прыгать, прыгать, прыгать... пока один из них не пропускает ритм слишком очевидно и падает на одного из своих братьев, что приводит к общему их падению. Руки, ноги, опять ноги... А эта нога чья?;x
EVTDESC65060;Я не расту, как другие дети, и люди говорят мне, что я - "карлик". Другие ребята смеются надо мной, называют гоблином и делают вид, что пугаются, когда я приближаюсь к ним… Меня преследует их смех.;x
EVTOPTA65060;Я дам им возможность по настоящему испугаться!;x
EVTOPTB65060;Я не доставлю им удовольствия видеть мои рыдания...;x
EVTDESC65061;Несмотря на свой маленький рост, мне удалось добиться уважения своего двора. Но только до тех пор, пока перед воротами замка не появилась труппа карликов, ни один из которых не был выше меня...;x
EVTOPTA65061;Я сочувствую им и отказываюсь от представления.;x
EVTOPTB65061;Арестовать их хозяина.;x
EVTOPTC65061;Пусть выступают, разве это может кому-то навредить?;x
EVTDESC65065;У нас при дворе живет карлик, и, обладая гигантским телосложением, я сталкиваюсь с тем, что люди уговаривают меня проверить свои силы, швырнув этого карлика так далеко, как только смогу.;x
EVTOPTA65065;Швырнуть.;x
EVTTOOLTIP65066;брошен персонажем [Root.GetTitledFirstName]!;x
EVTOPTB65065;Пусть карлик живёт спокойно.;x
EVTDESC65066;Я не успеваю ничего понять, но вот [From.GetTitledFirstName] подхватывает меня и швыряет изо всех сил! К счастью для меня, я приземляюсь в стог сена головой вперед, не поранившись. Несмотря на это, моё настроение испорчено...;x
EVTOPTA65066;Ты в своём уме?!;x
EVTDESC65070;Косолапость придаёт мне жуткую неуклюжесть, поэтому обычно я спускаюсь по узкой лестнице очень аккуратно. Сегодня аккуратности не хватило...;x
EVTOPTA65070;Я с грохотом прокатываюсь по ступенькам, сильно пострадав...;x
EVTDESC65071;Из-за косолапости я не могу бегать и играть с другими детьми столько, сколько мне хотелось бы, а другие дети, к тому же, начали издеваться надо мной. Они рванули ко мне, дали пинка и начали убегать, хохоча и крича - "Догони, если сможешь!".;x
EVTOPTA65071;В следующий раз мой кулак поправит их морды!;x
EVTOPTB65071;Я игнорирую их, надеясь, что они устанут и уйдут прочь.;x
EVTDESC65072;Из-за косолапости мне тяжело использовать обычное седло. Мне нужно седло со специально изготовленным стременем, которое достаточно велико. Именно поэтому мне стало не по себе при виде того, что кто-то перепутал мои специальные стремена с обычными.;x
EVTOPTA65072;Наказать конюхов.;x
EVTOPTB65072;Попробовать использовать обычные стремена.;x
EVTTOOLTIP65073;падает со своей лошади.;x
EVTDESC65073;Поначалу казалось, что всё было вполне нормально и с новыми стременами, но только до тех пор, пока моя лошадь, которая обычно ведёт себя спокойно, не попыталась сбросить меня, встав на дыбы и попятившись назад. В конце концов ей это удалось, но из-за узкого стремени моя нога застряла, и меня протащило за лошадью ещё несколько ярдов, пока кто-то не схватил поводья и не остановил взбесившееся животное.;x
EVTOPTA65073;Должно быть, это было смешно!;x
EVTDESC65074;Я боюсь, что моя косолапость помешает мне выйти замуж! Я не так грациозна как другие женщины двора. Лучше я не буду танцевать или делать что-либо слишком изнурительное, иначе я упаду, и это сделает из меня посмешище.;x
EVTOPTA65074;Несмотря на косолапость, я должна попробовать потанцевать!;x
EVTOPTB65074;Я прошу своего отца найти мне кавалера!;x
EVTOPTC65074;Я должна быть довольна тем, что имею.;x
EVTDESC65080;Меня дразнят из-за заячьей губы. Дети сказали мне, что моя мать увидела кролика, когда была беременна.;x
EVTOPTA65080;Это не правда!;x
EVTOPTB65080;Я игнорирую их, так как их слова не несут и доли правды.;x
EVTDESC65081;Придворный прервал мой разговор с вассалом. Стараясь быть вежливым, представляя их друг другу, мне не удалось правильно произнести его имя из-за заячьей губы...;x
EVTOPTA65081;Стыдясь, я отказываюсь признать, что оговорился.;x
EVTOPTB65081;Я приношу вассалу свои извинения.;x
EVTOPTC65081;Делаю вид, что ничего не произошло.;x
EVTDESC65085;Я обычно изображаю монстра, когда другие дети позволяют мне поиграть с ними. Они говорят, что из-за своего горба я отлично подхожу на эту роль. И даже, если эти слова причиняют мне боль, я всё равно играю с ними. Это, как правило, устраивает меня.;x
EVTOPTA65085;Но сегодня я покажу Вам настоящего монстра!;x
EVTOPTB65085;Я думаю, нужно смириться со своей участью...;x
EVTOPTA73225;Это то, что я заслуживаю...;x
EVTNAME10104;Cвященный экзорцизм;x
EVTDESC65090;Кто вообще может полюбить кого-то, похожего на меня? Этот горб, это уродливое лицо? [Root.Religion.GetRandomGodName], прошу, найди кого-нибудь, кто полюбит меня.;x
EVTOPTA65090;[Root.Religion.GetRandomGodNameCap] меня не слышит!;x
EVTOPTB65090;Нужно помолиться еще немного...;x
EVTTOOLTIP65091;Всегда есть надежда.;x
EVTOPTC65090;[Root.Religion.GetRandomGodNameCap] не может помочь мне, всё в моих руках.;x
EVTDESC65091;Я иду медленно, глубоко задумавшись, и вот кто-то врезается в меня сзади. Мы вместе падаем на землю и я инстинктивно хватаю молодую женщину, приготовившись защищаться от насмешек. Но вместо этого она умоляюще смотрит на меня и просит помочь скрыться от стражи, которая преследует её с тех пор, как она прибыла в округ [Root.Location.GetName].;x
EVTOPTA65091;Конечно же я помогу Вам.;x
EVTTOOLTIP65092;Я надеюсь, что это любовь...;x
EVTOPTB65091;Охрана! Вот она!;x
EVTDESC65092;Мне удалось спасти Надежду, именно так назвала себя девушка, от стражи и мы провели следующие несколько дней вместе. Казалось, она не замечает моего горба, видя во мне лишь мужчину. Я немного испугался, когда понял, что действительно влюбился в неё, в мою Надежду на любовь...;x
EVTOPTA65092;Это настоящая любовь!;x
EVTOPTB65092;Но она не может любить кого-либо, похожего на меня!;x
EVTDESC65095;Люди смеются надо мной и говорят, что мой горб делает меня ничтожнейшим из людей!;x
EVTOPTA65095;Я докажу им обратное!;x
EVTOPTB65095;Они меня не знают, так зачем мне беспокоиться?;x
EVTOPTC65095;Просто оставьте меня в покое...;x
EVTDESC65100;Другие дети просят меня сказать что-нибудь и хихикают, когда я пытаюсь сделать это не шепелявя. У меня никогда не получается, и из-за этого начинает болеть живот. Почему это вообще меня волнует?;x
EVTOPTA65100;Оставьте меня в покое, иначе...;x
EVTOPTB65100;Я больше не хочу с ними играть!;x
EVTDESC65101;Во время моего разговора с вассалом, я пытаюсь шепелявить как можно меньше, но когда входит придворный и мне нужно представить их друг другу, я понимаю, что произношу на самом деле.;x
EVTOPTA65101;Фепелявлю? Я? Нет, Вы, должно быть, офыбаетесь!;x
EVTOPTB65101;Прошу прощения, это всё моя фепелявость.;x
EVTOPTC65101;Итак, на чем мы остановились?;x
EVTDESC65102;Иногда людям сложно понять меня из-за шепелявости, но когда я расстраиваюсь, шепелявость лишь усиливается, из-за чего меня еще сложнее понять.;x
EVTOPTA65102;Я не позволю этому разрушить мою жизнь!;x
EVTOPTB65102;Нужно научиться жить с этим.;x
EVTOPTC65102;Нужно молиться и надеяться, что это пройдёт.;x
EVTDESC65105;Чем сильнее я огорчаюсь, тем больше заикаюсь, и другие дети хорошо об этом осведомлены. Я расстраиваюсь из-за того, что они дразнят меня и изводят насмешками, но я не могу сказать им об этом, не заикаясь, что веселит их еще сильнее.;x
EVTOPTA65105;Х... х... ватит м-м-меня б-бесить!;x
EVTOPTB65105;Я спрячусь от них так, что они забудут обо мне.;x
EVTDESC65106;В последние дни я мало заикаюсь, но только до тех пор, пока я не расстроюсь или разволнуюсь. Чем упорнее я пытаюсь заставить себя произнести слова правильно, тем сильнее я заикаюсь.;x
EVTOPTA65106;Я буду стараться и преодолею это!;x
EVTOPTB65106;Вот так и живу...;x
EVTOPTC65106;Нужно молиться и надеяться, что это пройдёт.;x
EVTDESC65107;Несколько раз мне удалось поговорить со своими вассалами не заикаясь. Но сейчас, пытаясь представить вассала придворному и выговорить его имя, я не могу произнести ни слова. Нужно позволить кому-нибудь другому представить его...;x
EVTOPTA65107;Конечно, это было намеренно!;x
EVTOPTB65107;Прошу прощения, иногда я заикаюсь...;x
EVTOPTC65107;Что? Ну не могу же я делать всё и везде, не так ли?;x
EVTDESC65110;Д-д... д... ругие дети ничего не з-зз...начат для меня!;x
EVTOPTA65110;Т... тупые дети...;x
EVTOPTB65110;Я ухожу.;x
cruel_neg;Осуждает жестокость.;x
cruel_pos;Одобряет жестокость.;x
EVTOPTB8000;Меня не будут шантажировать!;x
EVTDESC38302;Это должно быть чудо! У меня больше нет проблем с произношением! Шепелявость прошла.;x
PROV260;Мекленбург;x
d_mecklemburg;Мекленбург;x
d_mecklemburg_adj;Мекленбургск;x
c_mecklemburg_adj;Мекленбургск;x
b_mecklemburg;Мекленбург;x
FE_EASE;Простота;x
INTERACTION_REQUIRES_ACTOR_RANSOM;[Actor.GetBestName] может заплатить выкуп в размере §Y$GOLD$§W золотых.;x
INTERACTION_REQUIRES_RECIPIENT_INCAPABLE;[Recipient.GetBestName] недееспособен;x
SEND_GIFT_INTERACTION_2;Послать §Y$COST$§W¤ в подарок, получатель: §Y[Recipient.GetBestName]§!. §RЭто не улучшит [Recipient.GetHersHis] мнение о Вас.§!;x
DYNATREE_BACK_BUTTON;Назад к предыдущей династии.;x
DYNATREE_NOHEAD_DYNA;У этой династии нет живых представителей, у неё нет главы.;x
STARTDATE_GREATER_THAN;Игра началась §Y$DATE$§W или до этой даты.;x
STARTDATE_NOT_GREATER_THAN;Игра началась после §Y$DATE$§W.;x
#STARTDATE_GREATER_THAN;Игра началась §Y$DATE$§W или до этого;x
#STARTDATE_NOT_GREATER_THAN;Игра началась после §Y$DATE$§W;x
CURRENTDATE_IS;Текущая дата - §Y$DATE$§W;x
CURRENTDATE_IS_NOT;Текущая дата - НЕ §Y$DATE$§W;x
SUCCESSION_LAWS;Законы наследования;x
alert_noheir_instant;§YНет наследника!§!;x
KICK_PLAYER;Удалить игрока.;x
GENDER_LAWS;Законы пола;x
EVTOPTB5024;Я весело провожу время в эти дни;x
pommeranian;Поморянск;x
d_pommerania;Померания;x
d_pommerania_adj;Померанск;x
ALREADY_CONTRACTED;У них уже есть контракт с §Y$OWNER$§W.;x
CANNOT_AFFORD_THE_COST;§Rмы не можем себе этого позволить!§W\n;x
#CANNOT_AFFORD_THE_PIETY;§RУ нас недостаточно благочестия!§W\n;x
TRIGGER_EMPIRE;Империя;x
b_lvov;Львов;x
EXECUTE_IMPRISONED_INTERACTION_5;Казнь будет стоить Вам §R$PIETY$§! очков благочестия.;x
CANNOT_AFFORD_TITLE_COST;Вы не можете позволить себе потратить §R$GOLD$§!¤.;x
MENU_BAR_EXIT_DEL;Выйти на рабочий стол;x
MENU_BAR_RESIGN_DEL;Выйти в Главное Меню;x
MENU_BAR_PDX_CONNECT_DEL;Открыть Paradox Connect;x
MENU_BAR_MESSAGE_SETTINGS_DEL;Настроить отображение сообщений;x
MENU_BAR_GAME_OPTIONS_DEL;Настроить игровые параметры;x
MENU_BAR_SAVE_GAME_DEL;Сохранить игру;x
MENU_BAR_QUICK_SAVE_DEL;Быстрое Сохранение;x
CURRENT_TAX;Текущий основной налог: §Y$TAX$§!;x
MAPMODE_EMPIRES;§YДе-юре Империи§!;x
MAPMODE_EMPIRES_DESC;Этот режим карты показывает все географические и традиционные (де-юре) империи Европы.;x
MAPMODE_ECONOMY;§YЭкономика§!;x
MAPMODE_ECONOMY_DESC;Этот режим карты показывает уровень дохода стран.;x
MAPMODE_REVOLT_RISK;§YРиск восстаний§!;x
MAPMODE_REVOLT_RISK_DESC;Этот режим карты показывает риск восстаний крестьян.;x
MAPMODE_DYNASTY;§YДинастии§!;x
MAPMODE_DYNASTY_DESC;Этот режим карты показывает правящие династии Европы.;x
MAPMODE_OPINIONS;§YОтношения§!;x
MAPMODE_OPINIONS_DESC;Этот режим карты показывает отношение других правителей к выбранному персонажу.;x
THREAT_IMPRISONED;Заключенный;x
EVTDESC3406;В церкви только что установили очень красивые витражи. Как [From.GetTitledFirstName] и я ожидали, священник подошёл к нам и спросил, что мы думаем о них. Я рассуждаю вслух о символике витражей, в то время как [From.GetTitledFirstName] просто повторяет то же самое, что я говорю.;x
EVTTOOLTIPKILLCHARACTER;Заговор был раскрыт.;x
EVTDESC72015;Гости наконец-таки прибыли! Всё готово, повара работали день и ночь, готовя на стол, да и замок никогда не выглядел так привлекательно.;x
EVTDESC74045;[Root.Location.County.GetAdjective]ая знать жалуется на слишком большое количество крестьян, входящих в город во время Летней ярмарки.;x
EVTOPTA74045;Скажите им, чтобы принимали крестьян.;x
EVTDESC72057;Стража схватила меня, от чего пролилось ещё больше вина на уже полностью испорченную одежду. Не говоря ни слова и не обращая внимания на мои протесты, они притащили меня в подземелье, которым владеет [From.GetTitledFirstName], и оставили там.;x
EVTOPTA72057;Я здесь из-за мёртвого слуги?!;x
EVTDESC3481;Мы с поваром не хотели никого оскорбить. Может быть сейчас наконец [From.GetTitledFirstName] понимает, как [From.GetHersHis] паранойя осложняет всем жизнь?;x
EVTOPTA75025;Это было просто гениально! Как теперь наградить вас?;x
EVTOPTA65045;[Root.Spouse.GetSheHeCap] выпьет с вами, независимо от желания!;x
EVTTOOLTIP4112;[This.GetTitledFirstName] понимает, что не приглашен(а) на банкет, который устраивает [Root.GetTitledFirstName];x
b_austratt;Аустратт;x
b_haltalen;Хальтален;x
#b_oshakan;Ошакан;x
DELETE;Удалить;x
obj_have_a_son_desc;[This.GetTitledFirstName] хочет сына.;x
obj_have_a_daughter_desc;[This.GetTitledFirstName] хочет дочь.;x
YOUKICKED;Вы были удалены из игры организатором.;x
TIP_KICK_INSTANT;Удалить игрока;x
TIP_BAN_INSTANT;Забанить игрока;x
EVTDESC4114;Я суечусь вокруг, пытаясь заставить всех работать усерднее, чтобы всё было готово, когда появятся первые гости. Я с нетерпением жду, когда прибудет [From.GetTitledFirstName], но всё равно делаю всё возможное, чтобы убедиться, что каждый гость чувствует себя, как дома и найдет отведенное для него место за моим столом.;x
EVTOPTA4114;[From.GetSheHeCap] не приходит!;x
EVTOPTB4114;[From.GetSheHeCap] прибывает в числе последних.;x
EVTOPCF4114;[From.GetSheHeCap] благодарит меня за приглашение.;x
EVTTOOLTIP8100;Получает письмо с моим ответом.;x
volly_harass_tactic;Тактика заградительного огня;x
harras_swarm_tactic;Тактика массированного наступления;x
EVTDESC20101;[Root.PrimaryTitle.GetFOA], моя миссия в округе [FromFrom.Location.GetName] проходит успешно! Во время посещения мной двора, [From.GetBestName], кажется, понял, какой Вы доброжелательный и мирный правитель на самом деле. [From.GetSheHeCap] шлёт Вам свой поклон.\nВаш [Root.GetChancellorName],\n [Root.job_chancellor.GetTitledFirstName];x
EVTDESC1910;Интересно, [Root.Religion.GetRandomGodName] существует? Возможно [Root.Guardian.GetFullName] знает?;x
PROV342;Агридженто;x
#EVTDESC20230;[Root.PrimaryTitle.GetFOA], за строительством, которое продолжается в месте под названием [From.Location.GetName], внимательно наблюдает мой тёзка, [From.GetFirstName]. Это строитель, который взял меня под крыло и теперь обучает меня всему, что знает сам о строительстве зданий. Эти знания очень помогут мне в моей работе.\n\nВаш [Root.GetTreasurerName],\n[From.GetTitledName];x
c_agrigento_adj;Агриджентск;x
opinion_refused_guardianship;Отказал в предложении об опекунстве.;x
AIREASON_NO_REASON;Нет убедительных причин;x
AIREASON_TOO_LOW_RANK_TO_ASK;Слишком низкий ранг, чтобы требовать это;x
INTERACTION_REQUIRES_CHILD_WITH_NO_GUARDIAN;Каждая из сторон должна иметь ребенка подходящего возраста при дворе.;x
EVTDESC220;Я с радостью принимаю предложение об опекунстве ([Root.GetTitledFirstName] и [New.GetTitledFirstName]).;x
EVTDESC221;Я не могу принять Ваше предложение об опекунстве ([Root.GetTitledFirstName] и [New.GetTitledFirstName]).;x
EVTDESC8701;[Root.GetTitledFirstName],\n О Вашей мудрости и милосердии слагают легенды. Тевтонский Орден хочет помочь Вам в Вашей доблестной борьбе с язычниками. Передайте пограничные владения ордену и мы, установив там своё присутствие, сможем сражаться за Вас.;x
EVTOPTB8501;Интригующая идея, но не в этот раз...;x
EDUCATE_CHARACTER_INTERACTION_LONG_DESC;В возрасте 6 лет ребенок может получить наставника для дальнейшего воспитания. Выбор очень важен, так как наставник будет стараться передать ребенку свои навыки, черты, религиозные и культурные взгляды.;x
EDUCATE_CHARACTER_INTERACTION_0;Выберите ребенка, которого следует обучить.;x
EDUCATE_CHARACTER_INTERACTION_1;Выбрать наставника при дворе, который содержит §Y[Recipient.GetBestName]§W.;x
EDUCATE_CHARACTER_INTERACTION_1B;Выбрать наставника при нашем дворе.;x
EDUCATE_CHARACTER_INTERACTION_2;Предложить опекунство: §Y[AdultExtra.GetTitledFirstName]§W - наставник, §Y[ChildExtra.GetTitledFirstName]§W - [AdultExtra.GetHersHis] подопечный.;x
EDUCATE_CHARACTER_INTERACTION_3;Выбрать ребёнка при нашем дворе.;x
EDUCATE_CHARACTER_INTERACTION_3B;Выбрать ребёнка при дворе, который содержит §Y[Recipient.GetBestName]§W.;x
EDUCATE_CHARACTER_INTERACTION_4;§Y[Recipient.GetTitledFirstName]§W меняет своё мнение, §Y[Actor.GetTitledFirstName]§W растёт в [Recipient.GetHersHis] глазах на §G$OPINION$§W.;x
EDUCATE_CHARACTER_INTERACTION_4B;§Y[AdultExtra.GetTitledFirstName]§W меняет своё мнение, §Y[Actor.GetTitledFirstName]§W растёт в [AdultExtra.GetHersHis] глазах на §G$OPINION$§W.;x
EDUCATE_CHARACTER_INTERACTION_5;§Y[ChildExtra.Guardian.GetBestName]§W меняет своё мнение, §Y[Actor.GetTitledFirstName]§W теряет [ChildExtra.Guardian.GetHersHis] поддержку на §R$OPINION$§W.;x
EDUCATE_CHARACTER_INTERACTION_ACCEPT_SETUP;Предложение об опекунстве принято.;x
EDUCATE_CHARACTER_INTERACTION_ACCEPT_LOG;§Y[AdultExtra.GetBestName]§W становится опекуном (§Y[ChildExtra.GetBestName]§W - подопечный).;x
EDUCATE_CHARACTER_INTERACTION_DECLINE_SETUP;Предложение об опекунстве отклонено;x
EDUCATE_CHARACTER_INTERACTION_DECLINE_LOG;§Y[AdultExtra.GetBestName]§W не принимает Ваше предложение об опекунстве над предложенным кандидатом (§Y[ChildExtra.GetBestName]§W).;x
EDUCATE_CHARACTER_INTERACTION_LETTER;Мы предлагаем опекунство на следующих условиях:\n[AdultExtra.GetBestName] будет наставником, а [ChildExtra.GetBestName] - [AdultExtra.GetHersHis] подопечным.\nБлагодаря этому [ChildExtra.GetBestName] усвоит [AdultExtra.Culture.GetName]ую культуру и примет [AdultExtra.Religion.GetName].;x
TECH_CONSTRUCTION;Строительство;x
b_szczyrzycz;Щыжиц;x
EVTDESC30031;[From.Spouse.GetTitledFirstName], супруг(а) моего заключенного по имени [From.GetTitledFirstName], шлёт мне письмо, в котором настаивает на встрече в [From.Spouse.GetHersHis] цитадели. [From.Spouse.GetSheHeCap] просит меня проявить милосердие и отпустить пленника за огромную сумму денег, которыми [From.Spouse.GetSheHe] совершенно очевидно не располагает.;x
EVTOPTA30031;Об этом нельзя вести переговоры.;x
EVTTOOLTIP30036;Персонаж [This.GetTitledFirstName] будет предупреждён о последствиях освобождения персонажа [This.Spouse.GetTitledFirstName];x
EVTDESC3230;Моя гордыня стала столь заметной, что [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] заметив это, упрекает меня.;x
EVTOPTE3655;[Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName], боится Дикой Охоты!;x
EVTDESC30059;[Root.Religion.GetName] и его последователи не всегда идут навстречу. Мне нужно убедиться, что они одобряют мои поступки. Моя жена [Root.Spouse.GetFirstName] и [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] дадут мне пару советов о том, как завоевать расположение этих людей.;x
EVTDESC30072;Дружба между мной и придворным особенная. Однако, я боюсь что потеряю его, если не смогу найти способ, чтобы мой муж, [Root.Spouse.GetFirstName], сделал так, чтобы [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] покинул свой пост, а мой друг занял вакантную должность.;x
EVTDESC30073;Я заметил, как моя жена, [Root.Spouse.GetFirstName], смотрит на одного из придворных и слышал, как она восхваляет его благочестие, поэтому не удивился, когда она подошла ко мне, чтобы сказать, что [Root.GetLordSpiritualName] - самая подходящая должность для её друга. Но [Root.job_spiritual.GetFullName] хорошо справляется, и многие не одобрят, если я пойду у неё на поводу.;x
EVTOPTA30073;Я пойду ей навстречу. Надеюсь, что из её друга выйдет достойный [Root.GetLordSpiritualName].;x
EVTDESC30074;Я знаю, что [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] очень уважаем и многие не поймут, если мой муж, [Root.Spouse.GetFullName], всё-таки решит, что из моего друга выйдет толковый [Root.GetLordSpiritualName], но мне плевать. Я не могу потерять друга!;x
EVTOPTA30074;Радостные вести! Мой друг - [Root.GetLordSpiritualName]!;x
EVTTOOLTIP69089;[Root.GetLordSpiritualName] [This.GetTitledFirstName] лишается доверия. Все придворные будут знать, что [Root.GetTitledFirstName] не верит советнику.;x
EVTDESC69089;[From.GetTitledFirstName] не верит, что должность "[From.GetLordSpiritualName]" подходит мне. Это заставило весь двор недолюбливать меня!;x
EVTDESC75004;Не найти лучшей кандидатуры, способной повысить мнение Церкви обо мне или же сделать меня благочестивее, чем [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName]!;x
#EVTDESC75041;"Неверный у Вас при дворе, [Root.PrimaryTitle.GetFOA]!" - говорит [Root.GetLordSpiritualName] [From.GetTitledFirstName].\n"Я требую, чтобы Вы сожгли его на костре!";x
#EVTDESC75042;"Неверный у Вас при дворе, [Root.PrimaryTitle.GetFOA]!" - говорит [Root.GetLordSpiritualName] [From.GetTitledFirstName].\n"Я требую, чтобы Вы изгнали его!";x
#EVTDESC75051;"Еретик у Вас при дворе, [Root.PrimaryTitle.GetFOA]!" - говорит мне [Root.GetLordSpiritualName] [From.GetTitledFirstName].\n"Я рекомендую Вам подать пример остальным и сжечь его на костре!";x
EVTDESC75052;[Root.GetLordSpiritualName] [From.GetTitledFirstName] говорит, что при моём дворе еретик и настаивает, более того - требует изгнать его и убедиться, что он никогда не вернется под страхом смерти.;x
EVTDESC75054;Что хорошего в том, что я - [From.GetLordSpiritualName], если мой сюзерен не будет слушать меня? [From.GetTitledFirstName] отказывается предать очищающему огню еретика, несмотря на мои отчаянные требования.;x
EVTDESC20000;[Root.PrimaryTitle.GetFOA], с радостью сообщаю, что моя миссия в округе [From.Location.GetName] увенчалась успехом. Большинство жителей теперь исповедуют [From.Religion.GetName]!\n[Root.GetLordSpiritualName]\n[From.GetTitledName];x
EVTDESC20011;[Root.PrimaryTitle.GetFOA], с радостью сообщаю, что Ваш заблудший подданный, [From.GetTitledName], теперь исповедует [From.Religion.GetName]. Славься, [From.Religion.GetRandomGodName]!\n[Root.GetLordSpiritualName],\n[Root.job_spiritual.GetTitledName];x
EVTDESC20012;[Root.PrimaryTitle.GetFOA], после того, как я и [From.GetLordSpiritualName] поговорили, я решил принять [From.Religion.GetName]!\nС глубочайшим уважением,\n[From.GetTitledName];x
#EVTNAME902;[Root.Liege.GetLordSpiritualName] подвергся атакам язычников;x
EVTDESC20022;Ваша Милость, неверные набросились на меня при моих попытках распространить святую веру в округе [From.Location.GetName]! Мне едва удалось бежать, сохранив свою жизнь, но получив тяжелые раны.\n[Root.GetLordSpiritualName],\n[From.GetTitledName];x
EVTDESC20023;[Root.GetTitledName], [Root.GetLordSpiritualName] [From.GetTitledName] убит(а) иноверцами при попытках распространить святую веру в округе [From.Location.GetName].;x
EVTTOOLTIP20032;Послать письмо персонажу [From.Host.GetTitledName], с объяснениями того, в чём ошибся его [From.GetLordSpiritualName].;x
#EVTDESC20032;[Root.PrimaryTitle.GetFOA], до меня дошли слухи, что ваш [Root.GetLordSpiritualName] обвинил меня в ереси! Я умоляю вас, как богобоязненный и исповедующий только [Root.Religion.GetName] человек, другого богобоязненного и исповедующего только [Root.Religion.GetName] человека, поверить мне, когда я говорю вам, что не являюсь еретиком!\n\nВаш [From.GetTitle],\n[From.GetTitledName];x
EVTTOOLTIP20034;Порицательное письмо отправлено персонажу [Root.GetLordSpiritualName];x
